Sub-network,Date,Model Parameters,Latency (ms),MACs,Top-1 Acc (%)
"{'wid': None, 'ks': [5, 5, 3, 7, 7, 5, 5, 5, 7, 5, 3, 7, 7, 7, 5, 7, 5, 7, 7, 5], 'e': [3, 6, 6, 6, 6, 4, 4, 6, 6, 6, 6, 6, 4, 4, 6, 6, 6, 6, 4, 6], 'd': [4, 4, 2, 3, 3], 'r': [224]}",2022-11-01 09:59:55.665316,5430256,0,360968352,76.432
"{'wid': None, 'ks': [7, 5, 7, 3, 5, 5, 5, 3, 5, 7, 5, 7, 7, 3, 7, 5, 7, 5, 5, 3], 'e': [4, 6, 6, 4, 4, 6, 6, 3, 6, 4, 4, 6, 4, 4, 6, 6, 4, 4, 4, 3], 'd': [3, 3, 3, 3, 3], 'r': [224]}",2022-11-01 10:02:10.883450,4847048,0,322092288,76.066
"{'wid': None, 'ks': [3, 3, 3, 7, 7, 5, 7, 7, 7, 7, 5, 5, 5, 7, 5, 3, 3, 5, 3, 7], 'e': [4, 3, 3, 3, 4, 6, 4, 4, 3, 4, 6, 4, 4, 4, 4, 4, 6, 4, 6, 3], 'd': [3, 4, 2, 3, 3], 'r': [224]}",2022-11-01 10:03:42.969942,5101840,0,258892480,75.998
"{'wid': None, 'ks': [7, 5, 5, 5, 5, 5, 3, 7, 5, 5, 5, 7, 3, 5, 5, 5, 5, 3, 7, 5], 'e': [4, 3, 6, 6, 6, 4, 4, 4, 6, 4, 6, 6, 4, 4, 6, 6, 6, 4, 6, 4], 'd': [3, 4, 3, 4, 3], 'r': [224]}",2022-11-01 10:05:50.799247,5788744,0,347710240,76.712
"{'wid': None, 'ks': [5, 5, 5, 5, 5, 3, 5, 3, 5, 7, 5, 5, 5, 5, 7, 5, 5, 3, 5, 5], 'e': [4, 4, 4, 4, 6, 4, 4, 3, 4, 4, 4, 4, 6, 4, 6, 6, 6, 4, 3, 4], 'd': [3, 3, 3, 3, 3], 'r': [224]}",2022-11-01 10:07:35.678501,4903696,0,281175680,76.182
"{'wid': None, 'ks': [3, 3, 5, 5, 5, 3, 5, 5, 3, 7, 3, 5, 5, 5, 5, 5, 7, 3, 3, 3], 'e': [4, 4, 3, 3, 6, 6, 4, 6, 3, 3, 3, 3, 6, 3, 3, 3, 4, 4, 4, 4], 'd': [3, 4, 3, 3, 2], 'r': [224]}",2022-11-01 10:09:04.089255,4134208,0,243647136,74.968
"{'wid': None, 'ks': [7, 5, 5, 7, 5, 7, 5, 3, 3, 7, 5, 7, 5, 7, 3, 7, 5, 5, 7, 5], 'e': [3, 3, 4, 6, 4, 4, 3, 6, 6, 4, 6, 4, 4, 4, 6, 6, 4, 4, 4, 3], 'd': [3, 3, 3, 4, 4], 'r': [224]}",2022-11-01 10:10:57.904527,5484696,0,309840480,76.504
"{'wid': None, 'ks': [7, 7, 7, 7, 7, 5, 7, 7, 5, 7, 5, 5, 5, 5, 7, 7, 7, 5, 5, 5], 'e': [4, 4, 6, 4, 6, 3, 6, 4, 4, 3, 4, 3, 6, 4, 4, 4, 6, 4, 4, 6], 'd': [4, 4, 4, 4, 3], 'r': [224]}",2022-11-01 10:13:50.880627,5225736,0,394451872,76.82
"{'wid': None, 'ks': [7, 5, 5, 5, 7, 7, 5, 3, 5, 3, 5, 5, 5, 3, 5, 5, 5, 7, 5, 3], 'e': [4, 4, 4, 3, 4, 4, 3, 4, 6, 4, 6, 4, 6, 4, 4, 4, 3, 4, 6, 4], 'd': [4, 4, 4, 3, 3], 'r': [224]}",2022-11-01 10:15:54.582102,5081944,0,313666384,76.2
"{'wid': None, 'ks': [7, 5, 5, 5, 5, 5, 5, 7, 3, 3, 3, 3, 3, 5, 3, 5, 5, 3, 7, 5], 'e': [6, 4, 4, 6, 4, 6, 4, 3, 6, 6, 6, 4, 4, 6, 3, 6, 6, 4, 6, 6], 'd': [2, 4, 3, 4, 3], 'r': [224]}",2022-11-01 10:17:51.687097,5725784,0,327958880,76.52
"{'wid': None, 'ks': [5, 5, 5, 3, 5, 5, 5, 5, 3, 7, 5, 3, 3, 7, 3, 7, 5, 5, 7, 5], 'e': [4, 3, 4, 4, 4, 6, 6, 6, 4, 4, 4, 4, 3, 4, 4, 4, 4, 3, 3, 6], 'd': [3, 3, 3, 4, 4], 'r': [224]}",2022-11-01 10:19:39.584276,5312872,0,291727232,76.274
"{'wid': None, 'ks': [5, 5, 5, 5, 5, 3, 3, 3, 3, 5, 5, 5, 5, 5, 7, 5, 5, 5, 5, 5], 'e': [6, 4, 4, 3, 4, 3, 3, 4, 6, 4, 4, 4, 6, 4, 4, 4, 6, 3, 4, 4], 'd': [3, 3, 3, 4, 3], 'r': [224]}",2022-11-01 10:21:26.682229,4911480,0,291102784,76.3
"{'wid': None, 'ks': [5, 3, 3, 7, 7, 5, 5, 5, 7, 5, 3, 5, 7, 7, 5, 7, 5, 7, 5, 5], 'e': [3, 4, 6, 6, 3, 4, 3, 6, 6, 6, 4, 4, 4, 3, 6, 4, 6, 6, 4, 6], 'd': [3, 3, 2, 3, 3], 'r': [224]}",2022-11-01 10:22:58.860932,5239328,0,261036128,75.978
"{'wid': None, 'ks': [7, 5, 3, 5, 5, 5, 3, 5, 5, 5, 5, 3, 3, 5, 5, 5, 5, 3, 5, 5], 'e': [4, 3, 6, 3, 4, 4, 4, 4, 6, 4, 4, 6, 4, 4, 4, 6, 3, 4, 4, 4], 'd': [3, 4, 3, 4, 3], 'r': [224]}",2022-11-01 10:24:46.463479,4899200,0,297166608,76.178
"{'wid': None, 'ks': [7, 5, 7, 3, 3, 3, 5, 5, 3, 3, 5, 7, 5, 3, 5, 3, 7, 3, 7, 5], 'e': [4, 4, 4, 6, 4, 4, 6, 4, 6, 4, 4, 4, 4, 4, 3, 4, 6, 4, 4, 3], 'd': [3, 3, 3, 3, 4], 'r': [224]}",2022-11-01 10:26:34.600512,5002416,0,278012288,76.234
"{'wid': None, 'ks': [7, 5, 3, 5, 7, 7, 5, 5, 7, 5, 3, 7, 3, 7, 5, 7, 5, 7, 5, 5], 'e': [3, 4, 6, 6, 3, 4, 4, 3, 6, 6, 4, 6, 4, 4, 6, 6, 6, 6, 4, 4], 'd': [3, 4, 2, 4, 3], 'r': [224]}",2022-11-01 10:28:33.174739,5748952,0,325368736,76.544
"{'wid': None, 'ks': [5, 5, 5, 5, 3, 7, 3, 5, 3, 5, 7, 5, 5, 5, 7, 5, 5, 3, 7, 7], 'e': [6, 6, 4, 4, 3, 6, 4, 4, 6, 4, 6, 4, 4, 4, 3, 4, 6, 4, 3, 6], 'd': [3, 3, 3, 4, 4], 'r': [224]}",2022-11-01 10:30:37.547112,5654960,0,329913920,76.646
"{'wid': None, 'ks': [7, 7, 7, 7, 7, 5, 7, 7, 7, 7, 5, 5, 5, 5, 7, 3, 7, 5, 5, 5], 'e': [3, 4, 6, 4, 6, 3, 6, 4, 4, 3, 4, 3, 6, 4, 4, 4, 6, 6, 4, 6], 'd': [4, 4, 4, 4, 3], 'r': [224]}",2022-11-01 10:33:24.580492,5578248,0,390483680,76.852
"{'wid': None, 'ks': [7, 3, 5, 7, 7, 7, 5, 5, 5, 5, 5, 5, 3, 7, 3, 3, 3, 5, 7, 3], 'e': [6, 4, 4, 4, 4, 6, 4, 6, 3, 3, 6, 4, 6, 4, 6, 4, 4, 4, 3, 4], 'd': [4, 4, 4, 4, 4], 'r': [224]}",2022-11-01 10:35:54.199453,5485720,0,383759296,76.854
"{'wid': None, 'ks': [7, 5, 5, 7, 7, 5, 7, 3, 3, 3, 3, 5, 5, 5, 3, 3, 3, 3, 7, 5], 'e': [4, 4, 6, 6, 4, 3, 4, 6, 6, 6, 6, 3, 4, 4, 4, 4, 3, 4, 4, 4], 'd': [2, 4, 3, 4, 3], 'r': [224]}",2022-11-01 10:37:33.296231,4773952,0,279504912,75.872
"{'wid': None, 'ks': [3, 3, 7, 5, 5, 3, 5, 5, 3, 7, 5, 5, 7, 5, 7, 5, 7, 5, 3, 5], 'e': [4, 4, 3, 4, 6, 4, 4, 6, 4, 4, 4, 3, 6, 3, 3, 3, 6, 4, 4, 4], 'd': [4, 4, 3, 4, 4], 'r': [224]}",2022-11-01 10:39:32.808044,5380688,0,324006368,76.58
"{'wid': None, 'ks': [7, 5, 7, 5, 5, 3, 3, 5, 3, 5, 5, 5, 3, 5, 7, 5, 7, 5, 5, 7], 'e': [6, 4, 4, 6, 6, 3, 4, 6, 6, 6, 4, 4, 6, 4, 3, 3, 6, 3, 4, 4], 'd': [3, 3, 3, 4, 3], 'r': [224]}",2022-11-01 10:41:35.394379,4833040,0,307960512,76.172
"{'wid': None, 'ks': [7, 7, 7, 7, 7, 5, 5, 3, 7, 5, 7, 5, 5, 5, 3, 3, 3, 5, 5, 3], 'e': [4, 6, 4, 4, 4, 3, 3, 6, 6, 6, 6, 3, 6, 4, 4, 4, 3, 6, 4, 4], 'd': [4, 4, 2, 4, 3], 'r': [224]}",2022-11-01 10:44:05.180442,5183824,0,353199056,76.292
"{'wid': None, 'ks': [7, 5, 5, 5, 3, 5, 3, 5, 3, 5, 5, 7, 3, 5, 5, 5, 5, 3, 7, 5], 'e': [4, 3, 6, 6, 3, 4, 4, 4, 6, 4, 6, 4, 4, 4, 6, 6, 6, 4, 6, 4], 'd': [3, 3, 3, 4, 3], 'r': [224]}",2022-11-01 10:46:00.366406,5734544,0,320763680,76.466
"{'wid': None, 'ks': [3, 3, 7, 5, 5, 5, 5, 5, 5, 5, 5, 5, 7, 5, 5, 3, 7, 3, 3, 5], 'e': [4, 3, 4, 4, 4, 6, 4, 4, 6, 4, 6, 6, 6, 4, 4, 4, 6, 4, 3, 6], 'd': [3, 3, 3, 4, 4], 'r': [224]}",2022-11-01 10:47:48.479710,5780440,0,312781696,76.866
"{'wid': None, 'ks': [7, 5, 5, 5, 3, 7, 3, 5, 3, 3, 5, 7, 5, 7, 7, 5, 5, 7, 7, 7], 'e': [6, 6, 4, 4, 3, 6, 4, 6, 6, 4, 6, 4, 4, 4, 3, 4, 3, 6, 4, 4], 'd': [3, 3, 3, 4, 4], 'r': [224]}",2022-11-01 10:49:59.685624,5558248,0,329633808,76.39
"{'wid': None, 'ks': [7, 5, 5, 7, 5, 7, 5, 3, 3, 3, 5, 5, 5, 3, 5, 5, 5, 5, 7, 3], 'e': [4, 4, 4, 3, 4, 4, 3, 4, 6, 4, 6, 4, 6, 4, 4, 6, 4, 4, 4, 4], 'd': [3, 3, 3, 3, 3], 'r': [224]}",2022-11-01 10:51:44.595511,4688592,0,269693952,75.806
"{'wid': None, 'ks': [5, 3, 7, 7, 7, 5, 5, 7, 7, 5, 5, 3, 3, 5, 5, 3, 7, 3, 7, 5], 'e': [4, 4, 4, 3, 4, 6, 4, 3, 6, 3, 6, 4, 4, 4, 4, 4, 6, 4, 3, 6], 'd': [3, 3, 3, 4, 3], 'r': [224]}",2022-11-01 10:53:33.086357,4881512,0,294438144,76.42
"{'wid': None, 'ks': [7, 5, 5, 5, 5, 5, 5, 3, 3, 3, 3, 3, 3, 5, 3, 5, 7, 3, 7, 5], 'e': [4, 4, 4, 3, 4, 6, 3, 3, 6, 6, 6, 4, 4, 6, 4, 6, 6, 4, 4, 4], 'd': [2, 4, 3, 4, 3], 'r': [224]}",2022-11-01 10:55:17.359924,5416744,0,307053920,76.492
"{'wid': None, 'ks': [5, 5, 5, 7, 5, 5, 5, 5, 5, 5, 5, 5, 3, 7, 3, 7, 7, 7, 5, 5], 'e': [4, 4, 4, 6, 4, 6, 3, 6, 6, 3, 6, 4, 4, 4, 6, 6, 6, 4, 3, 6], 'd': [3, 3, 3, 4, 4], 'r': [224]}",2022-11-01 10:57:56.467895,6062672,0,329857088,76.756
"{'wid': None, 'ks': [7, 3, 5, 7, 7, 5, 5, 7, 7, 7, 7, 5, 5, 5, 3, 3, 3, 3, 7, 5], 'e': [3, 6, 6, 6, 6, 3, 4, 6, 4, 3, 6, 3, 3, 4, 4, 4, 3, 6, 4, 3], 'd': [4, 4, 4, 4, 3], 'r': [224]}",2022-11-01 11:00:29.395163,5171200,0,370387152,76.304
"{'wid': None, 'ks': [7, 5, 3, 3, 5, 5, 3, 7, 7, 5, 5, 7, 3, 5, 5, 5, 5, 7, 7, 5], 'e': [4, 4, 6, 6, 6, 4, 6, 4, 6, 3, 4, 4, 4, 4, 6, 6, 6, 4, 4, 4], 'd': [3, 4, 3, 4, 3], 'r': [224]}",2022-11-01 11:02:32.286358,5423992,0,339218208,76.62
"{'wid': None, 'ks': [5, 5, 5, 7, 3, 7, 7, 5, 3, 5, 7, 5, 5, 7, 7, 5, 7, 7, 7, 7], 'e': [4, 6, 4, 3, 3, 6, 4, 3, 6, 4, 6, 4, 4, 4, 4, 6, 6, 6, 4, 4], 'd': [3, 3, 4, 4, 4], 'r': [224]}",2022-11-01 11:04:46.870169,6176520,0,359421216,76.848
"{'wid': None, 'ks': [7, 5, 5, 7, 5, 7, 7, 3, 5, 7, 5, 7, 5, 7, 3, 7, 5, 7, 7, 7], 'e': [3, 6, 4, 6, 4, 4, 3, 6, 6, 4, 6, 4, 4, 4, 6, 6, 6, 4, 4, 3], 'd': [3, 3, 3, 4, 4], 'r': [224]}",2022-11-01 11:06:53.692631,5716984,0,337724224,76.78
"{'wid': None, 'ks': [7, 5, 5, 7, 7, 7, 5, 5, 5, 7, 5, 5, 5, 7, 5, 5, 7, 5, 7, 3], 'e': [4, 4, 6, 6, 6, 4, 4, 6, 6, 6, 6, 4, 6, 4, 6, 6, 4, 4, 4, 4], 'd': [4, 4, 4, 4, 3], 'r': [224]}",2022-11-01 11:09:48.475525,5507864,0,425884416,76.798
"{'wid': None, 'ks': [5, 5, 5, 7, 7, 5, 5, 7, 7, 5, 5, 7, 3, 5, 3, 7, 7, 7, 7, 5], 'e': [6, 4, 4, 6, 4, 6, 4, 6, 6, 3, 6, 6, 4, 4, 6, 6, 6, 4, 3, 6], 'd': [4, 4, 3, 4, 4], 'r': [224]}",2022-11-01 11:12:32.571837,6160856,0,413994176,76.95
"{'wid': None, 'ks': [5, 5, 5, 7, 5, 5, 7, 5, 5, 7, 5, 7, 5, 7, 3, 7, 5, 7, 7, 7], 'e': [4, 6, 4, 4, 6, 6, 6, 6, 6, 4, 4, 4, 6, 4, 6, 6, 6, 4, 3, 6], 'd': [3, 3, 3, 4, 4], 'r': [224]}",2022-11-01 11:14:47.307647,6235512,0,368708864,77.012
"{'wid': None, 'ks': [7, 7, 7, 7, 5, 7, 7, 7, 5, 7, 5, 5, 3, 5, 7, 3, 7, 5, 5, 7], 'e': [6, 6, 6, 4, 4, 4, 6, 6, 4, 4, 6, 3, 4, 4, 4, 6, 4, 4, 6, 4], 'd': [4, 3, 3, 4, 4], 'r': [224]}",2022-11-01 11:17:47.793486,5869840,0,413592064,76.8
"{'wid': None, 'ks': [5, 5, 5, 5, 5, 5, 3, 7, 5, 5, 5, 7, 7, 5, 5, 5, 5, 3, 7, 5], 'e': [4, 3, 6, 6, 6, 4, 4, 4, 6, 4, 6, 6, 4, 4, 6, 6, 6, 4, 6, 4], 'd': [3, 4, 3, 4, 3], 'r': [224]}",2022-11-01 11:19:52.397113,5800008,0,345402144,76.738
"{'wid': None, 'ks': [7, 3, 7, 7, 7, 5, 5, 5, 5, 5, 5, 5, 3, 7, 5, 3, 7, 3, 5, 5], 'e': [4, 3, 4, 3, 4, 6, 6, 6, 6, 4, 6, 6, 4, 4, 4, 6, 6, 6, 4, 6], 'd': [3, 3, 4, 4, 4], 'r': [224]}",2022-11-01 11:22:00.071413,6492568,0,357541856,76.944
"{'wid': None, 'ks': [7, 5, 7, 7, 7, 5, 7, 3, 5, 5, 7, 5, 5, 5, 3, 7, 3, 3, 7, 5], 'e': [4, 6, 6, 6, 6, 3, 4, 6, 4, 6, 6, 3, 4, 4, 4, 4, 3, 4, 4, 4], 'd': [4, 4, 4, 4, 3], 'r': [224]}",2022-11-01 11:24:52.395398,4901664,0,399150224,76.39
"{'wid': None, 'ks': [5, 3, 7, 7, 7, 5, 5, 7, 7, 7, 5, 5, 5, 5, 5, 5, 7, 3, 7, 5], 'e': [4, 6, 4, 6, 6, 6, 6, 4, 6, 4, 6, 4, 4, 4, 4, 6, 6, 4, 4, 6], 'd': [3, 3, 3, 4, 4], 'r': [224]}",2022-11-01 11:27:00.294090,6088096,0,354134816,76.974
"{'wid': None, 'ks': [5, 7, 7, 5, 7, 5, 7, 7, 7, 5, 7, 3, 3, 5, 3, 5, 7, 7, 7, 5], 'e': [3, 6, 4, 6, 6, 6, 4, 3, 6, 6, 6, 4, 6, 6, 4, 6, 6, 6, 6, 6], 'd': [4, 4, 4, 4, 3], 'r': [224]}",2022-11-01 11:29:51.908215,6441320,0,436863968,77.09
"{'wid': None, 'ks': [7, 5, 7, 3, 3, 3, 7, 7, 5, 7, 5, 5, 3, 5, 5, 3, 7, 3, 5, 7], 'e': [6, 6, 6, 4, 4, 6, 6, 6, 4, 4, 3, 3, 4, 4, 6, 6, 4, 4, 4, 4], 'd': [3, 3, 3, 4, 3], 'r': [224]}",2022-11-01 11:32:14.978684,5177488,0,355233536,76.332
"{'wid': None, 'ks': [5, 5, 5, 5, 3, 3, 5, 7, 5, 7, 5, 5, 5, 5, 5, 3, 3, 5, 5, 5], 'e': [6, 4, 6, 4, 6, 3, 4, 6, 4, 4, 4, 3, 4, 4, 6, 4, 6, 4, 4, 4], 'd': [4, 3, 3, 4, 4], 'r': [224]}",2022-11-01 11:34:23.864946,5571880,0,345201312,76.63
"{'wid': None, 'ks': [3, 5, 3, 7, 7, 7, 7, 5, 7, 7, 5, 7, 5, 7, 5, 5, 5, 7, 7, 5], 'e': [6, 6, 6, 6, 6, 6, 4, 4, 6, 4, 4, 4, 4, 4, 6, 4, 6, 6, 3, 6], 'd': [3, 2, 4, 4, 4], 'r': [224]}",2022-11-01 11:36:32.976193,6323240,0,362086976,76.796
"{'wid': None, 'ks': [5, 5, 5, 7, 5, 7, 7, 7, 5, 5, 7, 5, 5, 7, 7, 5, 5, 7, 7, 7], 'e': [4, 6, 4, 3, 6, 6, 4, 3, 6, 4, 6, 6, 4, 4, 3, 6, 6, 6, 4, 4], 'd': [3, 4, 4, 4, 4], 'r': [224]}",2022-11-01 11:38:56.760847,6161968,0,381294432,76.962
"{'wid': None, 'ks': [5, 3, 7, 5, 7, 3, 5, 5, 3, 7, 5, 5, 3, 5, 5, 5, 7, 3, 5, 5], 'e': [4, 4, 3, 3, 6, 6, 6, 6, 4, 4, 3, 3, 4, 3, 6, 3, 6, 4, 4, 4], 'd': [3, 4, 3, 4, 3], 'r': [224]}",2022-11-01 11:40:49.400779,5113352,0,311082464,76.376
"{'wid': None, 'ks': [7, 5, 5, 7, 5, 5, 5, 5, 3, 5, 7, 5, 5, 5, 3, 7, 5, 3, 7, 5], 'e': [4, 3, 6, 6, 4, 4, 4, 6, 6, 4, 6, 4, 4, 4, 6, 6, 6, 6, 6, 6], 'd': [3, 3, 4, 3, 4], 'r': [224]}",2022-11-01 11:42:49.649462,6571640,0,328543904,76.786
"{'wid': None, 'ks': [7, 7, 7, 7, 7, 7, 5, 5, 5, 7, 5, 7, 5, 7, 5, 3, 7, 3, 7, 5], 'e': [4, 4, 4, 6, 4, 4, 6, 4, 6, 4, 6, 4, 4, 4, 4, 4, 6, 4, 6, 3], 'd': [4, 4, 4, 4, 4], 'r': [224]}",2022-11-01 11:45:41.898722,5845952,0,408046080,77.12
"{'wid': None, 'ks': [5, 5, 5, 5, 3, 7, 7, 7, 7, 5, 7, 5, 3, 5, 5, 5, 5, 7, 7, 5], 'e': [4, 4, 6, 6, 6, 6, 6, 4, 6, 4, 6, 6, 3, 4, 4, 6, 6, 4, 6, 6], 'd': [3, 4, 3, 4, 4], 'r': [224]}",2022-11-01 11:48:02.496562,6475192,0,377928224,77.038
"{'wid': None, 'ks': [7, 7, 5, 7, 7, 7, 5, 7, 7, 7, 5, 5, 5, 7, 5, 5, 5, 5, 7, 3], 'e': [6, 4, 4, 6, 4, 6, 4, 4, 6, 4, 6, 4, 6, 4, 4, 6, 4, 4, 6, 6], 'd': [4, 4, 4, 4, 3], 'r': [224]}",2022-11-01 11:51:03.392035,5656912,0,422448704,76.818
"{'wid': None, 'ks': [5, 3, 5, 7, 7, 5, 7, 7, 7, 7, 5, 3, 5, 5, 3, 7, 5, 7, 7, 7], 'e': [6, 6, 4, 4, 4, 6, 6, 6, 6, 4, 4, 4, 6, 4, 4, 4, 6, 4, 3, 6], 'd': [3, 3, 3, 4, 4], 'r': [224]}",2022-11-01 11:53:10.164174,5854712,0,345119232,76.95
"{'wid': None, 'ks': [7, 7, 7, 7, 7, 5, 7, 3, 5, 3, 5, 5, 5, 5, 7, 7, 7, 5, 5, 5], 'e': [4, 4, 6, 4, 6, 3, 6, 4, 4, 3, 4, 3, 6, 4, 4, 4, 6, 4, 4, 6], 'd': [4, 4, 4, 4, 3], 'r': [224]}",2022-11-01 11:55:57.268445,5209736,0,387552672,76.806
"{'wid': None, 'ks': [5, 5, 5, 7, 5, 5, 7, 5, 5, 7, 5, 3, 3, 7, 3, 7, 5, 3, 7, 7], 'e': [4, 6, 4, 4, 4, 6, 4, 6, 4, 4, 4, 4, 3, 4, 4, 4, 3, 3, 3, 6], 'd': [3, 3, 3, 4, 4], 'r': [224]}",2022-11-01 11:57:53.690894,5238368,0,302356368,76.106
"{'wid': None, 'ks': [5, 7, 5, 5, 3, 7, 7, 7, 7, 5, 7, 3, 5, 3, 7, 3, 5, 3, 5, 5], 'e': [4, 3, 6, 3, 6, 4, 4, 3, 6, 4, 3, 6, 4, 4, 3, 6, 4, 6, 3, 4], 'd': [3, 3, 4, 4, 3], 'r': [224]}",2022-11-01 11:59:52.258222,5188112,0,319054112,76.248
"{'wid': None, 'ks': [5, 5, 5, 7, 3, 5, 7, 5, 3, 5, 7, 5, 5, 5, 7, 3, 5, 7, 7, 7], 'e': [4, 4, 4, 3, 3, 6, 4, 3, 6, 3, 6, 4, 4, 4, 3, 6, 6, 6, 4, 4], 'd': [3, 3, 4, 4, 4], 'r': [224]}",2022-11-01 12:01:50.103977,6041936,0,329976864,76.718
"{'wid': None, 'ks': [5, 7, 5, 7, 5, 5, 3, 5, 5, 7, 7, 7, 5, 7, 7, 5, 5, 7, 7, 5], 'e': [4, 6, 4, 4, 4, 6, 3, 6, 6, 4, 4, 6, 6, 4, 3, 6, 4, 4, 4, 4], 'd': [3, 3, 4, 3, 4], 'r': [224]}",2022-11-01 12:03:58.590188,5212608,0,318781376,76.37
"{'wid': None, 'ks': [5, 3, 7, 7, 7, 7, 5, 7, 7, 5, 5, 5, 3, 7, 5, 5, 7, 3, 7, 5], 'e': [4, 6, 4, 6, 4, 6, 6, 4, 6, 4, 6, 4, 4, 4, 4, 4, 6, 4, 3, 6], 'd': [3, 3, 3, 4, 4], 'r': [224]}",2022-11-01 12:06:03.379333,5747344,0,337240320,76.82
"{'wid': None, 'ks': [7, 3, 7, 7, 7, 5, 7, 7, 7, 7, 5, 5, 5, 5, 3, 3, 7, 5, 5, 5], 'e': [6, 4, 6, 4, 6, 3, 4, 6, 4, 3, 4, 4, 6, 4, 4, 4, 4, 6, 3, 6], 'd': [4, 4, 4, 4, 3], 'r': [224]}",2022-11-01 12:08:47.894792,5231912,0,388321184,76.62
"{'wid': None, 'ks': [5, 5, 5, 5, 3, 7, 5, 7, 7, 5, 7, 5, 3, 5, 5, 5, 5, 5, 7, 5], 'e': [4, 4, 6, 6, 6, 4, 4, 4, 6, 4, 6, 4, 3, 4, 4, 6, 6, 4, 6, 6], 'd': [3, 4, 3, 4, 4], 'r': [224]}",2022-11-01 12:10:58.458639,6398664,0,357947424,76.982
"{'wid': None, 'ks': [7, 7, 7, 7, 7, 5, 7, 3, 5, 7, 5, 5, 5, 5, 5, 3, 7, 3, 5, 5], 'e': [4, 4, 6, 4, 6, 3, 6, 4, 6, 3, 4, 3, 4, 4, 4, 4, 6, 4, 4, 3], 'd': [4, 4, 4, 4, 3], 'r': [224]}",2022-11-01 12:13:41.794393,5092784,0,380598880,76.672
"{'wid': None, 'ks': [5, 3, 7, 3, 7, 7, 3, 7, 7, 5, 5, 5, 3, 7, 5, 5, 5, 3, 7, 5], 'e': [4, 4, 4, 6, 4, 6, 6, 4, 6, 3, 4, 4, 4, 4, 4, 4, 6, 4, 3, 4], 'd': [3, 3, 3, 4, 3], 'r': [224]}",2022-11-01 12:15:33.592984,4881728,0,299467392,76.436
"{'wid': None, 'ks': [7, 7, 5, 7, 7, 7, 5, 7, 7, 7, 5, 5, 5, 7, 5, 5, 5, 5, 7, 3], 'e': [6, 4, 4, 6, 4, 6, 4, 4, 6, 3, 6, 4, 6, 4, 4, 6, 4, 4, 6, 6], 'd': [4, 3, 4, 4, 3], 'r': [224]}",2022-11-01 12:18:26.996084,5605512,0,402977024,76.746
"{'wid': None, 'ks': [5, 5, 5, 7, 5, 5, 7, 5, 5, 5, 7, 5, 5, 5, 3, 7, 5, 7, 7, 7], 'e': [4, 6, 4, 4, 4, 6, 6, 6, 6, 4, 4, 4, 6, 4, 3, 6, 6, 4, 4, 6], 'd': [3, 3, 4, 4, 4], 'r': [224]}",2022-11-01 12:20:40.205580,6176736,0,359610464,76.964
"{'wid': None, 'ks': [5, 3, 7, 7, 7, 5, 7, 7, 5, 7, 5, 5, 5, 5, 7, 3, 7, 3, 5, 5], 'e': [4, 6, 4, 4, 6, 6, 6, 4, 6, 4, 6, 4, 4, 4, 4, 6, 6, 4, 4, 6], 'd': [3, 3, 3, 4, 4], 'r': [224]}",2022-11-01 12:22:48.592209,6072736,0,356769056,76.97
"{'wid': None, 'ks': [5, 3, 5, 7, 3, 7, 5, 5, 3, 7, 7, 5, 5, 5, 5, 5, 7, 3, 7, 5], 'e': [3, 6, 4, 3, 3, 3, 4, 6, 4, 3, 6, 4, 3, 4, 3, 6, 6, 4, 6, 6], 'd': [4, 4, 4, 4, 3], 'r': [224]}",2022-11-01 12:24:55.484744,5575016,0,341193120,76.524
"{'wid': None, 'ks': [5, 5, 5, 7, 7, 7, 5, 5, 7, 7, 3, 7, 7, 7, 5, 7, 5, 7, 5, 7], 'e': [4, 6, 6, 6, 3, 6, 6, 3, 6, 6, 4, 6, 4, 4, 6, 6, 6, 6, 4, 6], 'd': [3, 4, 2, 4, 3], 'r': [224]}",2022-11-01 12:27:17.074668,5834632,0,365118880,76.714
"{'wid': None, 'ks': [7, 5, 5, 7, 5, 7, 3, 7, 5, 5, 5, 7, 3, 5, 5, 5, 5, 3, 7, 5], 'e': [6, 6, 6, 4, 6, 4, 4, 6, 3, 4, 6, 6, 4, 4, 6, 6, 4, 4, 6, 4], 'd': [3, 4, 3, 4, 3], 'r': [224]}",2022-11-01 12:29:45.287718,5618744,0,375754592,76.546
"{'wid': None, 'ks': [7, 3, 7, 7, 5, 5, 5, 5, 5, 5, 5, 5, 7, 7, 7, 3, 7, 3, 3, 5], 'e': [4, 3, 3, 3, 4, 6, 4, 6, 4, 4, 6, 6, 4, 3, 4, 6, 6, 6, 4, 6], 'd': [3, 3, 4, 4, 4], 'r': [224]}",2022-11-01 12:31:45.148160,6390112,0,335756512,76.764
"{'wid': None, 'ks': [3, 5, 5, 5, 3, 7, 7, 5, 7, 5, 7, 3, 5, 3, 5, 5, 5, 7, 5, 5], 'e': [4, 3, 6, 3, 6, 6, 4, 3, 6, 4, 4, 4, 6, 4, 3, 6, 4, 6, 3, 4], 'd': [3, 3, 4, 4, 3], 'r': [224]}",2022-11-01 12:33:43.096492,5344032,0,325787488,76.442
