Sub-network,Date,Model Parameters,Latency (ms),MACs,Top-1 Acc (%)
"{'wid': None, 'ks': [3, 5, 7, 3, 7, 7, 5, 5, 5, 5, 5, 5, 3, 3, 3, 5, 3, 7, 5, 7], 'e': [6, 4, 4, 4, 4, 4, 4, 4, 6, 4, 4, 6, 4, 3, 3, 4, 4, 6, 4, 6], 'd': [3, 3, 3, 3, 2], 'r': [224]}",2022-11-01 09:06:03.894651,4372256,0,254761152,75.212
"{'wid': None, 'ks': [7, 5, 7, 5, 3, 5, 5, 7, 5, 7, 5, 5, 3, 5, 7, 7, 7, 5, 5, 7], 'e': [6, 6, 6, 4, 6, 4, 6, 6, 4, 4, 4, 3, 6, 4, 6, 3, 6, 4, 4, 4], 'd': [4, 3, 4, 4, 3], 'r': [224]}",2022-11-01 09:07:59.398839,5316200,0,390658592,76.814
"{'wid': None, 'ks': [7, 5, 5, 5, 7, 5, 7, 7, 3, 3, 3, 7, 3, 5, 5, 7, 7, 3, 7, 5], 'e': [4, 4, 4, 6, 4, 6, 4, 3, 6, 6, 6, 6, 4, 6, 4, 6, 6, 4, 6, 6], 'd': [2, 4, 3, 4, 3], 'r': [224]}",2022-11-01 09:09:37.697391,5836272,0,329539872,76.642
"{'wid': None, 'ks': [3, 3, 5, 5, 5, 5, 3, 3, 7, 5, 5, 5, 5, 7, 5, 5, 3, 3, 3, 5], 'e': [4, 6, 4, 6, 3, 4, 6, 6, 3, 6, 4, 3, 3, 6, 4, 6, 6, 3, 3, 4], 'd': [3, 2, 3, 2, 3], 'r': [224]}",2022-11-01 09:11:00.893566,4366928,0,228408832,74.97
"{'wid': None, 'ks': [7, 5, 7, 7, 7, 7, 7, 3, 7, 5, 5, 7, 5, 7, 3, 5, 5, 3, 5, 5], 'e': [4, 4, 4, 4, 6, 4, 4, 6, 6, 4, 4, 6, 4, 3, 3, 6, 3, 4, 6, 6], 'd': [3, 2, 4, 4, 3], 'r': [224]}",2022-11-01 09:12:47.075044,5206888,0,310520912,76.022
"{'wid': None, 'ks': [5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 7, 5, 5, 7, 3, 3, 3], 'e': [3, 6, 4, 4, 6, 4, 4, 6, 4, 4, 4, 3, 3, 4, 4, 4, 6, 4, 6, 3], 'd': [3, 2, 3, 4, 3], 'r': [224]}",2022-11-01 09:14:10.760171,5271728,0,274645536,76.36
"{'wid': None, 'ks': [5, 7, 7, 5, 7, 5, 7, 3, 5, 5, 3, 3, 5, 5, 5, 5, 5, 5, 5, 3], 'e': [3, 4, 4, 4, 6, 3, 3, 4, 4, 3, 4, 4, 4, 4, 6, 4, 3, 4, 4, 4], 'd': [3, 4, 2, 3, 2], 'r': [224]}",2022-11-01 09:15:39.166803,4184264,0,257156368,74.872
"{'wid': None, 'ks': [5, 3, 5, 5, 7, 3, 5, 5, 5, 7, 3, 5, 5, 3, 5, 5, 3, 3, 5, 7], 'e': [6, 3, 6, 3, 4, 3, 4, 4, 3, 3, 6, 6, 3, 3, 4, 4, 3, 4, 3, 4], 'd': [2, 3, 4, 3, 2], 'r': [224]}",2022-11-01 09:17:07.705051,3999256,0,220569200,74.476
"{'wid': None, 'ks': [3, 3, 3, 7, 5, 7, 5, 5, 5, 3, 3, 5, 3, 5, 3, 5, 3, 5, 5, 5], 'e': [6, 4, 6, 3, 4, 3, 3, 4, 4, 3, 3, 4, 4, 3, 3, 4, 3, 3, 3, 4], 'd': [3, 3, 2, 3, 3], 'r': [224]}",2022-11-01 09:18:30.093644,3934952,0,214182480,74.288
"{'wid': None, 'ks': [3, 5, 7, 3, 5, 5, 5, 3, 5, 5, 5, 3, 7, 3, 5, 3, 7, 5, 5, 3], 'e': [4, 6, 6, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 6, 3, 4, 4, 4, 3], 'd': [3, 3, 3, 4, 3], 'r': [224]}",2022-11-01 09:20:13.568803,4894688,0,307439104,76.342
"{'wid': None, 'ks': [5, 5, 7, 5, 5, 3, 3, 3, 3, 5, 3, 3, 5, 5, 5, 5, 5, 5, 3, 3], 'e': [6, 4, 4, 4, 4, 3, 4, 4, 3, 3, 3, 4, 4, 4, 6, 3, 3, 4, 3, 4], 'd': [3, 4, 3, 3, 2], 'r': [224]}",2022-11-01 09:21:53.182320,4206344,0,261189040,74.994
"{'wid': None, 'ks': [3, 3, 5, 3, 5, 3, 5, 5, 5, 7, 3, 5, 5, 5, 3, 5, 7, 3, 3, 3], 'e': [3, 6, 3, 4, 3, 4, 4, 3, 4, 4, 4, 3, 3, 4, 4, 4, 6, 4, 3, 3], 'd': [3, 4, 3, 4, 3], 'r': [224]}",2022-11-01 09:23:30.064687,4781816,0,267615424,76.146
"{'wid': None, 'ks': [5, 3, 5, 5, 7, 5, 3, 7, 3, 3, 3, 3, 3, 5, 3, 5, 7, 3, 5, 3], 'e': [3, 4, 4, 4, 3, 6, 4, 3, 6, 3, 6, 4, 4, 4, 3, 6, 4, 4, 6, 6], 'd': [2, 4, 2, 3, 2], 'r': [224]}",2022-11-01 09:25:09.462048,4007616,0,202930304,74.448
"{'wid': None, 'ks': [3, 5, 7, 3, 5, 5, 7, 3, 5, 3, 5, 3, 3, 3, 3, 3, 5, 5, 5, 3], 'e': [4, 3, 6, 3, 4, 6, 6, 4, 6, 4, 4, 4, 4, 4, 3, 4, 6, 4, 6, 3], 'd': [2, 3, 2, 3, 4], 'r': [224]}",2022-11-01 09:26:59.665680,5296720,0,240958400,75.728
"{'wid': None, 'ks': [5, 3, 5, 5, 7, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 7, 7, 5, 5], 'e': [3, 3, 6, 6, 3, 3, 4, 3, 4, 3, 3, 6, 3, 3, 3, 4, 6, 4, 3, 6], 'd': [2, 3, 3, 3, 3], 'r': [224]}",2022-11-01 09:28:48.994005,4394784,0,193548224,75.218
"{'wid': None, 'ks': [5, 3, 5, 5, 3, 7, 5, 3, 5, 3, 5, 3, 3, 3, 5, 3, 5, 3, 5, 5], 'e': [4, 3, 4, 3, 6, 3, 3, 3, 6, 3, 4, 4, 3, 4, 3, 3, 4, 3, 3, 3], 'd': [3, 3, 3, 2, 3], 'r': [224]}",2022-11-01 09:30:44.906218,3972008,0,208552896,74.096
"{'wid': None, 'ks': [7, 3, 7, 5, 7, 3, 5, 7, 7, 5, 5, 7, 5, 5, 3, 3, 3, 5, 7, 7], 'e': [4, 4, 3, 6, 4, 3, 6, 4, 6, 6, 4, 3, 6, 4, 4, 4, 6, 6, 6, 6], 'd': [4, 3, 3, 3, 3], 'r': [224]}",2022-11-01 09:32:46.217128,5662312,0,322800480,76.54
"{'wid': None, 'ks': [5, 3, 7, 7, 5, 3, 5, 3, 5, 3, 7, 3, 3, 5, 5, 3, 5, 7, 7, 5], 'e': [4, 4, 4, 4, 6, 3, 3, 4, 3, 3, 4, 6, 4, 4, 6, 4, 3, 4, 4, 4], 'd': [3, 2, 3, 2, 2], 'r': [224]}",2022-11-01 09:34:21.996999,3796208,0,200253552,73.44
"{'wid': None, 'ks': [7, 5, 7, 5, 7, 3, 7, 3, 7, 5, 5, 7, 5, 5, 3, 5, 5, 5, 7, 3], 'e': [6, 4, 4, 4, 6, 4, 3, 6, 6, 3, 4, 6, 3, 3, 3, 6, 3, 4, 6, 6], 'd': [3, 4, 4, 3, 2], 'r': [224]}",2022-11-01 09:35:56.589118,4035328,0,291058192,75.04
"{'wid': None, 'ks': [3, 3, 5, 7, 5, 5, 5, 3, 7, 5, 7, 5, 3, 3, 3, 3, 3, 3, 7, 5], 'e': [3, 6, 6, 4, 4, 4, 4, 6, 3, 3, 4, 3, 3, 4, 4, 4, 6, 6, 4, 3], 'd': [4, 3, 4, 4, 3], 'r': [224]}",2022-11-01 09:37:58.304234,5301104,0,318202624,76.318
"{'wid': None, 'ks': [5, 3, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 3, 7, 5, 5, 5, 3, 3, 3], 'e': [3, 6, 4, 4, 3, 4, 4, 3, 4, 4, 4, 3, 3, 3, 3, 4, 6, 4, 4, 3], 'd': [3, 2, 3, 4, 3], 'r': [224]}",2022-11-01 09:39:58.560674,4730736,0,246147168,75.744
"{'wid': None, 'ks': [5, 5, 7, 5, 7, 7, 7, 3, 5, 7, 5, 7, 5, 7, 5, 5, 5, 5, 3, 3], 'e': [4, 4, 4, 4, 4, 4, 3, 4, 4, 4, 4, 6, 3, 4, 6, 4, 3, 4, 6, 4], 'd': [3, 2, 4, 3, 2], 'r': [224]}",2022-11-01 09:41:52.597435,4290344,0,265975952,75.114
"{'wid': None, 'ks': [5, 3, 3, 5, 5, 7, 7, 7, 7, 3, 5, 3, 5, 5, 3, 5, 5, 7, 5, 7], 'e': [3, 4, 4, 4, 3, 6, 4, 4, 6, 4, 4, 3, 4, 3, 3, 6, 4, 4, 6, 6], 'd': [2, 3, 3, 3, 3], 'r': [224]}",2022-11-01 09:43:31.386586,4825896,0,228013120,75.59
"{'wid': None, 'ks': [3, 5, 7, 3, 3, 3, 5, 3, 5, 7, 5, 3, 3, 3, 5, 3, 3, 5, 5, 3], 'e': [4, 4, 4, 4, 4, 3, 6, 4, 4, 4, 4, 3, 4, 4, 3, 3, 4, 4, 4, 3], 'd': [3, 3, 3, 3, 2], 'r': [224]}",2022-11-01 09:45:18.792042,4056088,0,237571456,74.772
"{'wid': None, 'ks': [3, 3, 3, 5, 5, 5, 5, 7, 5, 7, 3, 7, 3, 7, 5, 7, 5, 3, 5, 7], 'e': [6, 3, 3, 3, 4, 6, 4, 4, 6, 4, 4, 4, 4, 4, 4, 4, 6, 3, 6, 3], 'd': [2, 4, 2, 3, 4], 'r': [224]}",2022-11-01 09:46:59.399738,5270784,0,262507232,75.89
"{'wid': None, 'ks': [7, 3, 7, 5, 3, 5, 5, 5, 5, 5, 5, 5, 3, 5, 7, 7, 7, 5, 5, 7], 'e': [6, 6, 6, 4, 4, 4, 4, 6, 4, 3, 4, 3, 3, 4, 4, 3, 6, 4, 3, 4], 'd': [4, 3, 3, 3, 3], 'r': [224]}",2022-11-01 09:48:57.190458,4587920,0,315774720,75.886
"{'wid': None, 'ks': [5, 3, 5, 7, 7, 7, 5, 3, 5, 5, 7, 3, 3, 5, 3, 3, 5, 3, 7, 5], 'e': [4, 6, 6, 6, 6, 3, 3, 6, 4, 3, 4, 3, 3, 4, 4, 6, 3, 6, 4, 3], 'd': [3, 4, 4, 4, 3], 'r': [224]}",2022-11-01 09:50:49.602230,5273136,0,320751696,76.264
"{'wid': None, 'ks': [7, 3, 5, 5, 5, 3, 5, 3, 5, 5, 3, 5, 5, 5, 5, 5, 5, 7, 3, 7], 'e': [4, 4, 4, 3, 4, 3, 6, 3, 4, 3, 4, 4, 6, 3, 4, 4, 4, 4, 3, 4], 'd': [3, 3, 3, 2, 2], 'r': [224]}",2022-11-01 09:52:34.098028,3948320,0,217768896,74.262
"{'wid': None, 'ks': [5, 3, 7, 5, 5, 7, 7, 3, 5, 5, 5, 5, 5, 7, 5, 5, 7, 3, 3, 3], 'e': [4, 4, 4, 4, 6, 4, 3, 6, 6, 4, 4, 3, 4, 3, 3, 4, 4, 4, 6, 6], 'd': [3, 3, 3, 3, 2], 'r': [224]}",2022-11-01 09:54:15.795057,4013032,0,244913920,75.028
"{'wid': None, 'ks': [5, 5, 5, 7, 7, 5, 5, 5, 5, 5, 3, 5, 7, 5, 5, 7, 5, 3, 7, 5], 'e': [3, 6, 6, 6, 4, 4, 4, 6, 4, 3, 6, 4, 3, 3, 4, 4, 4, 4, 4, 6], 'd': [4, 4, 3, 4, 3], 'r': [224]}",2022-11-01 09:56:08.576263,4767848,0,350368640,76.196
"{'wid': None, 'ks': [7, 5, 3, 3, 5, 5, 7, 7, 3, 3, 3, 5, 3, 5, 3, 5, 7, 3, 7, 5], 'e': [3, 4, 4, 4, 3, 4, 4, 3, 6, 4, 4, 4, 3, 6, 4, 6, 6, 4, 6, 3], 'd': [2, 4, 3, 4, 3], 'r': [224]}",2022-11-01 09:57:54.393788,5686696,0,292887520,76.372
"{'wid': None, 'ks': [3, 5, 3, 7, 5, 7, 5, 5, 5, 3, 5, 5, 3, 5, 3, 5, 5, 3, 5, 3], 'e': [6, 4, 4, 6, 4, 3, 4, 4, 4, 3, 3, 6, 4, 4, 4, 4, 3, 4, 4, 6], 'd': [3, 3, 3, 2, 2], 'r': [224]}",2022-11-01 09:59:38.478655,3776016,0,206849744,73.78
"{'wid': None, 'ks': [7, 5, 7, 5, 3, 3, 5, 7, 5, 7, 5, 5, 3, 5, 5, 3, 3, 5, 5, 7], 'e': [6, 4, 4, 4, 6, 3, 4, 3, 4, 4, 4, 3, 6, 4, 3, 3, 6, 4, 4, 4], 'd': [3, 4, 3, 3, 4], 'r': [224]}",2022-11-01 10:01:27.980318,5237072,0,307822432,76.316
"{'wid': None, 'ks': [5, 7, 5, 5, 3, 5, 5, 3, 5, 5, 3, 5, 3, 5, 3, 7, 5, 3, 7, 3], 'e': [3, 4, 4, 4, 4, 3, 4, 4, 3, 4, 4, 6, 4, 3, 3, 3, 3, 3, 3, 4], 'd': [2, 4, 2, 3, 2], 'r': [224]}",2022-11-01 10:03:05.709480,3688312,0,192537744,73.654
"{'wid': None, 'ks': [5, 5, 5, 3, 5, 5, 5, 3, 5, 7, 5, 5, 5, 7, 3, 5, 7, 3, 3, 3], 'e': [3, 6, 4, 4, 3, 4, 6, 6, 4, 4, 4, 3, 3, 4, 4, 4, 6, 4, 3, 3], 'd': [3, 2, 3, 3, 3], 'r': [224]}",2022-11-01 10:04:21.062285,4539176,0,242826816,75.49
"{'wid': None, 'ks': [5, 7, 5, 5, 7, 3, 7, 5, 5, 7, 5, 5, 5, 5, 7, 5, 5, 3, 5, 3], 'e': [4, 4, 4, 4, 6, 6, 3, 6, 4, 3, 6, 6, 3, 3, 3, 4, 6, 4, 4, 4], 'd': [3, 3, 4, 3, 2], 'r': [224]}",2022-11-01 10:06:05.681537,4281064,0,273425440,75.468
"{'wid': None, 'ks': [5, 5, 3, 5, 5, 5, 5, 5, 5, 7, 5, 5, 5, 5, 5, 5, 7, 3, 3, 5], 'e': [4, 4, 4, 3, 6, 3, 4, 3, 4, 3, 4, 4, 6, 3, 4, 6, 4, 4, 4, 4], 'd': [3, 2, 3, 3, 3], 'r': [224]}",2022-11-01 10:07:48.361282,4532432,0,234627136,75.41
"{'wid': None, 'ks': [7, 5, 3, 5, 5, 5, 7, 7, 3, 3, 3, 7, 5, 5, 5, 7, 5, 5, 7, 5], 'e': [3, 3, 4, 6, 4, 6, 3, 4, 6, 6, 3, 6, 4, 6, 4, 6, 6, 4, 6, 4], 'd': [2, 3, 3, 4, 3], 'r': [224]}",2022-11-01 10:09:50.596950,5753984,0,291935840,76.432
"{'wid': None, 'ks': [3, 3, 3, 7, 5, 5, 5, 7, 7, 7, 5, 7, 5, 7, 5, 7, 7, 3, 5, 7], 'e': [6, 6, 3, 4, 4, 6, 3, 4, 4, 4, 4, 3, 4, 4, 4, 3, 6, 4, 6, 3], 'd': [3, 2, 3, 3, 3], 'r': [224]}",2022-11-01 10:11:44.578973,5136464,0,262738272,75.952
"{'wid': None, 'ks': [3, 3, 5, 7, 3, 7, 5, 5, 5, 5, 5, 5, 5, 7, 7, 5, 5, 5, 7, 7], 'e': [3, 4, 6, 3, 4, 3, 4, 4, 3, 3, 4, 3, 3, 4, 4, 4, 6, 6, 4, 4], 'd': [2, 3, 4, 2, 2], 'r': [224]}",2022-11-01 10:13:32.800764,4447160,0,195789056,74.514
"{'wid': None, 'ks': [7, 7, 5, 3, 5, 3, 5, 7, 5, 5, 5, 5, 5, 5, 5, 5, 7, 7, 7, 7], 'e': [4, 4, 6, 4, 6, 4, 4, 6, 4, 4, 4, 4, 4, 4, 3, 6, 4, 4, 4, 4], 'd': [2, 3, 3, 2, 2], 'r': [224]}",2022-11-01 10:15:07.756505,3939424,0,213161664,74.382
"{'wid': None, 'ks': [7, 3, 5, 7, 7, 5, 7, 3, 7, 3, 7, 5, 5, 5, 3, 3, 3, 3, 3, 5], 'e': [3, 6, 6, 6, 6, 3, 4, 6, 4, 3, 6, 3, 3, 3, 4, 4, 3, 6, 4, 3], 'd': [3, 4, 4, 4, 3], 'r': [224]}",2022-11-01 10:16:50.898739,5045960,0,313424400,76.1
"{'wid': None, 'ks': [5, 3, 5, 5, 7, 5, 5, 5, 5, 7, 3, 5, 7, 5, 5, 5, 5, 5, 7, 5], 'e': [4, 3, 3, 4, 4, 3, 4, 4, 3, 3, 4, 4, 4, 3, 3, 3, 4, 4, 4, 4], 'd': [3, 4, 2, 2, 3], 'r': [224]}",2022-11-01 10:18:28.473205,4233152,0,207171616,74.482
"{'wid': None, 'ks': [5, 7, 7, 5, 7, 7, 7, 3, 5, 7, 7, 3, 5, 7, 5, 5, 5, 3, 3, 5], 'e': [4, 6, 4, 6, 4, 3, 4, 4, 4, 4, 6, 6, 4, 4, 6, 4, 3, 4, 4, 4], 'd': [3, 2, 4, 3, 2], 'r': [224]}",2022-11-01 10:20:00.973790,4337584,0,290969552,75.066
"{'wid': None, 'ks': [7, 5, 7, 7, 7, 5, 7, 3, 7, 5, 7, 5, 5, 5, 5, 5, 5, 7, 3, 5], 'e': [4, 4, 4, 6, 6, 6, 6, 4, 4, 4, 6, 6, 3, 4, 4, 4, 6, 4, 3, 4], 'd': [3, 4, 3, 4, 4], 'r': [224]}",2022-11-01 10:21:52.085623,5364024,0,343497024,76.81
"{'wid': None, 'ks': [3, 3, 5, 5, 5, 7, 5, 5, 5, 5, 5, 3, 5, 7, 7, 5, 7, 5, 5, 3], 'e': [3, 4, 4, 3, 6, 3, 4, 6, 3, 6, 3, 4, 3, 4, 4, 4, 6, 6, 6, 4], 'd': [2, 3, 4, 2, 2], 'r': [224]}",2022-11-01 10:23:38.889661,4516504,0,211548096,74.766
"{'wid': None, 'ks': [7, 7, 7, 5, 7, 3, 7, 3, 7, 5, 3, 3, 5, 5, 3, 5, 5, 3, 5, 3], 'e': [6, 4, 4, 4, 6, 3, 4, 6, 6, 3, 6, 6, 4, 3, 3, 6, 3, 4, 4, 6], 'd': [3, 4, 4, 3, 2], 'r': [224]}",2022-11-01 10:25:20.385531,4070608,0,302992336,74.954
"{'wid': None, 'ks': [7, 3, 7, 5, 7, 3, 3, 7, 3, 5, 3, 7, 5, 5, 3, 3, 3, 5, 3, 5], 'e': [4, 4, 3, 6, 4, 3, 6, 4, 6, 6, 3, 4, 6, 4, 4, 4, 6, 6, 6, 6], 'd': [3, 3, 2, 3, 2], 'r': [224]}",2022-11-01 10:27:00.306275,4756696,0,255520928,75.36
"{'wid': None, 'ks': [7, 5, 7, 5, 5, 3, 5, 7, 5, 7, 5, 5, 7, 5, 7, 7, 3, 5, 5, 7], 'e': [6, 4, 4, 4, 6, 3, 6, 6, 4, 4, 4, 3, 6, 4, 3, 3, 6, 4, 4, 4], 'd': [4, 3, 4, 4, 2], 'r': [224]}",2022-11-01 10:28:49.453146,4601408,0,335348704,75.956
"{'wid': None, 'ks': [5, 7, 5, 7, 3, 5, 7, 3, 7, 5, 5, 5, 5, 5, 3, 7, 5, 5, 7, 5], 'e': [3, 4, 4, 4, 4, 3, 3, 4, 4, 4, 4, 6, 4, 3, 3, 3, 3, 4, 3, 4], 'd': [3, 2, 2, 3, 3], 'r': [224]}",2022-11-01 10:30:06.981794,4100672,0,205952432,74.394
"{'wid': None, 'ks': [5, 5, 5, 5, 7, 5, 5, 7, 5, 7, 5, 5, 5, 3, 5, 5, 7, 7, 5, 7], 'e': [3, 3, 6, 6, 6, 3, 6, 4, 4, 4, 4, 6, 6, 4, 6, 4, 6, 4, 4, 6], 'd': [2, 3, 4, 4, 3], 'r': [224]}",2022-11-01 10:31:57.052478,5385968,0,295698976,76.47
"{'wid': None, 'ks': [7, 3, 5, 5, 3, 5, 5, 7, 7, 3, 5, 5, 5, 3, 5, 3, 3, 3, 5, 5], 'e': [3, 3, 6, 3, 6, 4, 4, 3, 6, 3, 6, 4, 3, 4, 3, 4, 4, 3, 3, 4], 'd': [4, 3, 3, 2, 3], 'r': [224]}",2022-11-01 10:33:46.497023,4030192,0,245636928,74.44
"{'wid': None, 'ks': [3, 7, 5, 3, 5, 5, 7, 3, 5, 3, 5, 5, 5, 5, 5, 5, 7, 3, 7, 5], 'e': [4, 4, 3, 4, 6, 3, 4, 4, 4, 4, 6, 3, 4, 3, 4, 3, 4, 4, 4, 3], 'd': [2, 3, 2, 3, 3], 'r': [224]}",2022-11-01 10:35:26.971582,4431808,0,221225984,75.17
"{'wid': None, 'ks': [7, 7, 5, 5, 7, 5, 5, 5, 7, 5, 5, 7, 5, 7, 5, 5, 7, 7, 3, 3], 'e': [3, 6, 4, 4, 6, 4, 4, 6, 4, 4, 4, 6, 3, 4, 4, 6, 6, 4, 6, 3], 'd': [3, 2, 4, 4, 3], 'r': [224]}",2022-11-01 10:37:18.110265,5596328,0,331758368,76.556
"{'wid': None, 'ks': [7, 3, 7, 7, 5, 7, 7, 3, 7, 3, 7, 7, 5, 5, 3, 3, 3, 7, 7, 7], 'e': [4, 4, 3, 6, 6, 4, 4, 4, 4, 3, 6, 3, 4, 4, 4, 3, 6, 6, 4, 3], 'd': [3, 3, 4, 4, 3], 'r': [224]}",2022-11-01 10:39:11.889721,5369832,0,305840800,76.562
"{'wid': None, 'ks': [5, 5, 5, 5, 7, 5, 5, 5, 5, 7, 5, 7, 5, 5, 5, 7, 7, 3, 3, 3], 'e': [4, 6, 4, 6, 4, 6, 4, 3, 4, 6, 6, 6, 4, 4, 4, 4, 6, 4, 3, 6], 'd': [3, 2, 3, 4, 3], 'r': [224]}",2022-11-01 10:40:45.590877,4896960,0,299085440,76.444
"{'wid': None, 'ks': [7, 3, 5, 3, 5, 5, 7, 3, 5, 3, 5, 5, 5, 5, 3, 5, 7, 7, 7, 7], 'e': [4, 4, 6, 4, 4, 3, 6, 4, 4, 4, 6, 4, 3, 3, 3, 3, 6, 3, 3, 3], 'd': [2, 2, 2, 3, 3], 'r': [224]}",2022-11-01 10:42:15.975957,4196568,0,187593632,74.398
"{'wid': None, 'ks': [3, 3, 5, 5, 5, 3, 5, 5, 5, 7, 3, 5, 5, 5, 5, 5, 7, 3, 3, 5], 'e': [4, 4, 3, 3, 6, 3, 4, 6, 4, 3, 4, 3, 4, 3, 4, 6, 4, 4, 4, 4], 'd': [4, 3, 3, 4, 3], 'r': [224]}",2022-11-01 10:43:45.576427,4855944,0,279232576,76.012
"{'wid': None, 'ks': [7, 5, 3, 7, 3, 5, 7, 7, 5, 5, 5, 5, 5, 5, 7, 7, 7, 3, 5, 3], 'e': [4, 4, 6, 4, 6, 3, 6, 4, 3, 3, 4, 3, 6, 4, 3, 4, 6, 4, 4, 6], 'd': [4, 4, 4, 3, 3], 'r': [224]}",2022-11-01 10:45:32.166074,4892344,0,330832960,76.258
"{'wid': None, 'ks': [5, 3, 3, 5, 5, 7, 7, 7, 7, 3, 5, 3, 5, 5, 3, 5, 5, 7, 5, 3], 'e': [3, 4, 4, 4, 3, 6, 4, 4, 4, 3, 6, 3, 4, 3, 3, 6, 6, 4, 6, 4], 'd': [3, 3, 3, 3, 2], 'r': [224]}",2022-11-01 10:47:14.093710,4230144,0,234177120,75.202
"{'wid': None, 'ks': [7, 5, 3, 7, 5, 7, 5, 5, 5, 7, 5, 5, 3, 5, 3, 5, 5, 5, 5, 3], 'e': [6, 4, 4, 6, 4, 3, 4, 4, 4, 4, 3, 6, 4, 4, 4, 4, 3, 4, 4, 6], 'd': [3, 3, 3, 2, 2], 'r': [224]}",2022-11-01 10:49:09.571248,3816736,0,224552464,74.04
"{'wid': None, 'ks': [5, 3, 3, 5, 5, 5, 3, 5, 3, 3, 3, 5, 5, 3, 5, 7, 5, 7, 5, 5], 'e': [3, 4, 4, 4, 3, 3, 4, 4, 6, 4, 3, 6, 3, 4, 3, 4, 4, 4, 6, 6], 'd': [2, 3, 2, 3, 2], 'r': [224]}",2022-11-01 10:50:44.773255,3939504,0,180136832,74.18
"{'wid': None, 'ks': [7, 3, 7, 5, 5, 3, 7, 7, 7, 5, 3, 5, 5, 5, 3, 3, 3, 5, 3, 7], 'e': [4, 4, 3, 6, 4, 3, 4, 4, 4, 6, 4, 3, 6, 3, 4, 4, 6, 4, 6, 6], 'd': [3, 3, 3, 3, 3], 'r': [224]}",2022-11-01 10:52:27.153754,5130840,0,265846048,76.102
"{'wid': None, 'ks': [3, 3, 3, 3, 5, 3, 5, 5, 5, 3, 5, 5, 3, 5, 5, 3, 7, 7, 3, 3], 'e': [4, 3, 6, 6, 4, 3, 4, 3, 4, 3, 4, 3, 4, 4, 3, 4, 4, 3, 4, 3], 'd': [2, 3, 3, 3, 3], 'r': [224]}",2022-11-01 10:54:01.292011,4301504,0,199279392,74.95
"{'wid': None, 'ks': [7, 3, 7, 5, 5, 5, 5, 7, 5, 7, 5, 5, 3, 5, 7, 7, 7, 5, 5, 7], 'e': [6, 6, 6, 3, 4, 4, 4, 6, 4, 4, 4, 3, 3, 4, 4, 3, 6, 4, 3, 3], 'd': [4, 3, 2, 3, 3], 'r': [224]}",2022-11-01 10:55:45.664145,4549768,0,304287552,75.612
"{'wid': None, 'ks': [3, 3, 7, 3, 3, 5, 5, 3, 5, 5, 5, 3, 7, 3, 5, 3, 7, 5, 5, 3], 'e': [4, 6, 4, 4, 4, 4, 4, 3, 4, 3, 4, 3, 3, 4, 3, 3, 4, 3, 3, 3], 'd': [3, 3, 3, 2, 3], 'r': [224]}",2022-11-01 10:57:25.760421,4003136,0,223693696,74.498
"{'wid': None, 'ks': [5, 5, 5, 5, 3, 3, 5, 7, 5, 5, 5, 5, 3, 5, 3, 5, 3, 3, 3, 3], 'e': [6, 4, 4, 4, 3, 3, 4, 6, 4, 4, 4, 3, 6, 4, 3, 3, 6, 4, 3, 4], 'd': [3, 3, 3, 4, 2], 'r': [224]}",2022-11-01 10:59:19.999923,4442472,0,263630624,75.44
"{'wid': None, 'ks': [3, 3, 5, 3, 5, 5, 5, 3, 5, 3, 5, 5, 5, 5, 3, 5, 7, 7, 7, 7], 'e': [3, 4, 6, 4, 4, 3, 6, 4, 3, 4, 6, 3, 3, 3, 3, 3, 6, 3, 3, 4], 'd': [2, 2, 2, 3, 3], 'r': [224]}",2022-11-01 11:01:08.505617,4187200,0,172620800,74.162
"{'wid': None, 'ks': [3, 5, 7, 3, 5, 3, 5, 5, 5, 7, 3, 3, 5, 3, 3, 5, 7, 3, 3, 3], 'e': [3, 6, 3, 4, 3, 3, 4, 3, 4, 4, 4, 3, 3, 4, 4, 4, 4, 4, 3, 3], 'd': [3, 4, 3, 3, 3], 'r': [224]}",2022-11-01 11:03:01.201111,4356792,0,246757472,75.398
"{'wid': None, 'ks': [7, 5, 7, 5, 3, 5, 5, 3, 5, 3, 5, 5, 3, 5, 7, 7, 7, 3, 5, 7], 'e': [4, 4, 4, 4, 4, 4, 6, 4, 4, 4, 4, 3, 3, 4, 6, 3, 6, 4, 4, 3], 'd': [4, 3, 4, 4, 2], 'r': [224]}",2022-11-01 11:05:04.856294,4707712,0,322282976,75.964
"{'wid': None, 'ks': [5, 3, 5, 3, 5, 3, 5, 5, 5, 3, 3, 5, 5, 5, 5, 5, 5, 7, 7, 5], 'e': [4, 3, 3, 4, 4, 3, 3, 4, 3, 3, 4, 4, 4, 3, 3, 3, 4, 4, 4, 3], 'd': [3, 2, 2, 2, 3], 'r': [224]}",2022-11-01 11:06:54.360401,4165968,0,174857760,73.642
