Sub-network,Date,Model Parameters,Latency (ms),MACs,Top-1 Acc (%)
"{'wid': None, 'ks': [7, 5, 7, 5, 7, 3, 7, 7, 7, 7, 7, 5, 5, 7, 5, 5, 5, 5, 3, 5], 'e': [6, 4, 4, 4, 6, 6, 4, 3, 4, 4, 4, 3, 4, 6, 4, 4, 6, 6, 6, 6], 'd': [4, 4, 4, 4, 4], 'r': [224]}",2022-11-01 10:28:22.058432,6820584,0,409027360,77.122
"{'wid': None, 'ks': [7, 5, 7, 5, 7, 3, 7, 7, 7, 7, 7, 5, 5, 7, 5, 5, 5, 5, 3, 5], 'e': [6, 3, 3, 4, 6, 6, 4, 3, 4, 4, 4, 3, 4, 6, 4, 4, 6, 6, 6, 6], 'd': [4, 4, 4, 4, 4], 'r': [224]}",2022-11-01 10:30:41.988646,6816312,0,396232480,77.13
"{'wid': None, 'ks': [7, 5, 7, 5, 7, 3, 7, 7, 7, 7, 5, 5, 3, 7, 5, 5, 5, 5, 7, 5], 'e': [6, 6, 3, 4, 6, 6, 4, 3, 4, 4, 4, 3, 4, 6, 4, 4, 6, 6, 6, 6], 'd': [4, 4, 3, 4, 4], 'r': [224]}",2022-11-01 10:33:07.086014,6801936,0,403385696,77.182
"{'wid': None, 'ks': [7, 5, 7, 5, 7, 3, 7, 7, 7, 7, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5], 'e': [6, 4, 3, 4, 6, 6, 4, 3, 4, 4, 4, 3, 4, 6, 4, 4, 6, 6, 6, 6], 'd': [4, 4, 4, 4, 4], 'r': [224]}",2022-11-01 10:35:26.679992,6794352,0,397060384,77.162
"{'wid': None, 'ks': [7, 5, 7, 5, 7, 3, 7, 7, 7, 7, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5], 'e': [6, 6, 3, 4, 6, 6, 4, 3, 4, 4, 4, 3, 4, 6, 4, 4, 6, 6, 6, 6], 'd': [4, 4, 4, 4, 4], 'r': [224]}",2022-11-01 10:37:51.778200,6798048,0,408048928,77.238
"{'wid': None, 'ks': [7, 5, 7, 5, 7, 3, 7, 7, 7, 7, 7, 5, 5, 7, 5, 5, 5, 5, 7, 5], 'e': [6, 6, 3, 4, 6, 6, 4, 3, 4, 4, 4, 3, 4, 6, 4, 4, 6, 6, 6, 6], 'd': [4, 4, 4, 4, 4], 'r': [224]}",2022-11-01 10:40:21.098624,6860256,0,414596896,77.206
"{'wid': None, 'ks': [7, 5, 7, 5, 7, 3, 7, 7, 7, 7, 7, 5, 5, 7, 5, 5, 5, 5, 3, 5], 'e': [6, 4, 4, 4, 6, 6, 4, 3, 4, 4, 4, 3, 4, 6, 4, 4, 6, 6, 6, 6], 'd': [4, 4, 3, 4, 4], 'r': [224]}",2022-11-01 10:42:44.394227,6775064,0,400324960,77.184
"{'wid': None, 'ks': [7, 5, 7, 5, 7, 3, 7, 7, 7, 7, 7, 5, 5, 7, 5, 5, 5, 5, 7, 5], 'e': [6, 6, 3, 4, 6, 6, 4, 3, 4, 4, 4, 3, 4, 6, 4, 4, 6, 6, 6, 6], 'd': [4, 4, 3, 4, 4], 'r': [224]}",2022-11-01 10:45:11.157286,6814736,0,405894496,77.168
"{'wid': None, 'ks': [7, 5, 7, 5, 7, 3, 7, 7, 7, 7, 5, 5, 3, 7, 5, 5, 5, 5, 7, 5], 'e': [6, 6, 3, 4, 6, 6, 4, 3, 4, 4, 4, 3, 4, 6, 4, 4, 6, 6, 6, 6], 'd': [4, 4, 4, 4, 4], 'r': [224]}",2022-11-01 10:47:38.300602,6847456,0,412088096,77.174
"{'wid': None, 'ks': [7, 5, 7, 5, 7, 3, 7, 7, 7, 7, 5, 5, 5, 7, 5, 5, 5, 5, 3, 5], 'e': [6, 3, 4, 4, 6, 6, 4, 3, 4, 4, 4, 3, 4, 6, 4, 4, 6, 6, 6, 6], 'd': [4, 4, 3, 4, 4], 'r': [224]}",2022-11-01 10:49:58.800786,6765536,0,393325408,77.19
"{'wid': None, 'ks': [7, 5, 7, 5, 7, 3, 7, 7, 7, 7, 5, 5, 3, 7, 5, 5, 5, 5, 3, 5], 'e': [6, 3, 3, 4, 6, 6, 4, 3, 4, 4, 4, 3, 4, 6, 4, 4, 6, 6, 6, 6], 'd': [4, 4, 3, 4, 4], 'r': [224]}",2022-11-01 10:52:14.492976,6757992,0,385021280,77.142
"{'wid': None, 'ks': [7, 5, 7, 5, 7, 3, 7, 7, 7, 7, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5], 'e': [6, 6, 3, 4, 6, 6, 4, 3, 4, 4, 4, 3, 4, 6, 4, 4, 6, 6, 6, 6], 'd': [4, 4, 3, 4, 4], 'r': [224]}",2022-11-01 10:54:36.951801,6752528,0,399346528,77.19
"{'wid': None, 'ks': [3, 5, 3, 5, 5, 7, 3, 7, 5, 5, 5, 3, 5, 5, 7, 3, 7, 7, 3, 3], 'e': [6, 6, 6, 6, 6, 6, 4, 3, 6, 6, 4, 3, 4, 4, 4, 4, 6, 6, 6, 6], 'd': [4, 3, 3, 4, 4], 'r': [224]}",2022-11-01 10:58:07.471113,6605408,0,388296992,77.086
"{'wid': None, 'ks': [3, 5, 3, 5, 5, 7, 3, 7, 5, 5, 5, 3, 5, 5, 5, 3, 7, 7, 3, 3], 'e': [6, 6, 6, 6, 6, 6, 4, 3, 6, 6, 4, 3, 4, 4, 4, 4, 6, 6, 6, 6], 'd': [4, 3, 3, 4, 4], 'r': [224]}",2022-11-01 11:00:10.491661,6594656,0,386189600,77.054
"{'wid': None, 'ks': [3, 5, 3, 5, 5, 7, 3, 7, 5, 5, 5, 3, 5, 5, 7, 3, 7, 7, 7, 3], 'e': [6, 6, 6, 6, 6, 6, 4, 3, 6, 6, 4, 3, 4, 4, 4, 4, 6, 6, 6, 6], 'd': [4, 3, 3, 4, 4], 'r': [224]}",2022-11-01 11:02:16.697916,6643808,0,390178592,77.016
"{'wid': None, 'ks': [3, 5, 3, 5, 5, 7, 3, 7, 5, 5, 5, 3, 5, 5, 5, 3, 7, 7, 7, 3], 'e': [6, 6, 6, 6, 6, 6, 4, 3, 6, 6, 4, 3, 4, 4, 4, 4, 6, 6, 6, 6], 'd': [4, 3, 3, 4, 4], 'r': [224]}",2022-11-01 11:04:21.653781,6633056,0,388071200,77.06
"{'wid': None, 'ks': [3, 5, 3, 5, 5, 7, 3, 7, 5, 5, 5, 3, 5, 5, 7, 3, 7, 7, 3, 3], 'e': [6, 6, 6, 6, 6, 6, 4, 3, 6, 6, 4, 3, 4, 4, 4, 4, 6, 6, 6, 4], 'd': [4, 3, 3, 4, 4], 'r': [224]}",2022-11-01 11:06:25.249669,6242448,0,382882272,77.046
"{'wid': None, 'ks': [3, 5, 3, 5, 5, 7, 3, 7, 5, 5, 7, 3, 5, 5, 7, 3, 7, 7, 3, 3], 'e': [6, 6, 6, 6, 6, 6, 4, 3, 6, 6, 4, 3, 4, 4, 4, 4, 6, 6, 6, 6], 'd': [4, 3, 3, 4, 4], 'r': [224]}",2022-11-01 11:08:30.879425,6613088,0,389802272,77.064
"{'wid': None, 'ks': [3, 5, 3, 5, 5, 7, 3, 7, 5, 5, 5, 3, 5, 5, 5, 3, 7, 7, 3, 3], 'e': [6, 6, 6, 6, 6, 6, 4, 3, 6, 6, 4, 3, 4, 4, 4, 4, 6, 6, 6, 4], 'd': [4, 3, 3, 4, 4], 'r': [224]}",2022-11-01 11:10:33.784412,6231696,0,380774880,77.07
"{'wid': None, 'ks': [3, 5, 3, 5, 5, 7, 3, 7, 5, 5, 7, 3, 5, 5, 5, 3, 7, 7, 3, 3], 'e': [6, 6, 6, 6, 6, 6, 4, 3, 6, 6, 4, 3, 4, 4, 4, 4, 6, 6, 6, 6], 'd': [4, 3, 3, 4, 4], 'r': [224]}",2022-11-01 11:12:38.264789,6602336,0,387694880,77.06
"{'wid': None, 'ks': [3, 5, 3, 5, 5, 7, 3, 7, 5, 5, 5, 3, 5, 5, 7, 3, 7, 7, 7, 3], 'e': [6, 6, 6, 6, 6, 6, 4, 3, 6, 6, 4, 3, 4, 4, 4, 4, 6, 6, 6, 4], 'd': [4, 3, 3, 4, 4], 'r': [224]}",2022-11-01 11:14:43.582492,6280848,0,384763872,77.024
"{'wid': None, 'ks': [3, 5, 3, 5, 5, 7, 3, 7, 5, 5, 7, 3, 5, 5, 7, 3, 7, 7, 7, 3], 'e': [6, 6, 6, 6, 6, 6, 4, 3, 6, 6, 4, 3, 4, 4, 4, 4, 6, 6, 6, 6], 'd': [4, 3, 3, 4, 4], 'r': [224]}",2022-11-01 11:16:50.646118,6651488,0,391683872,77.008
"{'wid': None, 'ks': [3, 5, 3, 5, 5, 7, 3, 7, 5, 5, 5, 3, 5, 5, 5, 3, 7, 7, 7, 3], 'e': [6, 6, 6, 6, 6, 6, 4, 3, 6, 6, 4, 3, 4, 4, 4, 4, 6, 6, 6, 4], 'd': [4, 3, 3, 4, 4], 'r': [224]}",2022-11-01 11:18:55.094174,6270096,0,382656480,77.032
"{'wid': None, 'ks': [3, 5, 3, 5, 5, 7, 3, 7, 5, 5, 5, 3, 5, 5, 7, 3, 7, 7, 3, 3], 'e': [6, 6, 6, 6, 6, 6, 4, 3, 6, 6, 4, 3, 4, 4, 3, 4, 6, 6, 6, 6], 'd': [4, 3, 3, 4, 4], 'r': [224]}",2022-11-01 11:20:58.776599,6533032,0,382262880,76.96
"{'wid': None, 'ks': [3, 5, 3, 5, 5, 7, 3, 7, 5, 5, 7, 3, 5, 5, 5, 3, 7, 7, 7, 3], 'e': [6, 6, 6, 6, 6, 6, 4, 3, 6, 6, 4, 3, 4, 4, 4, 4, 6, 6, 6, 6], 'd': [4, 3, 3, 4, 4], 'r': [224]}",2022-11-01 11:23:04.670562,6640736,0,389576480,77.026
"{'wid': None, 'ks': [3, 5, 3, 5, 7, 7, 3, 7, 5, 5, 5, 3, 5, 5, 7, 3, 7, 7, 3, 3], 'e': [6, 6, 6, 6, 6, 6, 4, 3, 6, 6, 4, 3, 4, 4, 4, 4, 6, 6, 6, 6], 'd': [4, 3, 3, 4, 4], 'r': [224]}",2022-11-01 11:25:11.266106,6608864,0,391006496,77.11
"{'wid': None, 'ks': [3, 5, 3, 5, 5, 7, 3, 7, 5, 5, 5, 3, 5, 5, 7, 3, 7, 7, 3, 3], 'e': [6, 6, 6, 6, 6, 6, 4, 3, 6, 6, 6, 3, 4, 4, 4, 4, 6, 6, 6, 6], 'd': [4, 3, 3, 4, 4], 'r': [224]}",2022-11-01 11:27:17.483162,6635648,0,394098592,77.164
"{'wid': None, 'ks': [3, 5, 3, 5, 5, 7, 3, 7, 5, 5, 5, 3, 5, 5, 5, 3, 7, 7, 3, 3], 'e': [6, 6, 6, 6, 6, 6, 4, 3, 6, 6, 4, 3, 4, 4, 3, 4, 6, 6, 6, 6], 'd': [4, 3, 3, 4, 4], 'r': [224]}",2022-11-01 11:29:19.999778,6524968,0,380682336,76.942
"{'wid': None, 'ks': [3, 5, 3, 5, 7, 7, 3, 7, 5, 5, 5, 3, 5, 5, 5, 3, 7, 7, 3, 3], 'e': [6, 6, 6, 6, 6, 6, 4, 3, 6, 6, 4, 3, 4, 4, 4, 4, 6, 6, 6, 6], 'd': [4, 3, 3, 4, 4], 'r': [224]}",2022-11-01 11:31:25.190060,6598112,0,388899104,77.12
"{'wid': None, 'ks': [3, 5, 3, 5, 5, 7, 3, 7, 5, 5, 5, 3, 5, 5, 5, 3, 7, 7, 3, 3], 'e': [6, 6, 6, 6, 6, 6, 4, 3, 6, 6, 6, 3, 4, 4, 4, 4, 6, 6, 6, 6], 'd': [4, 3, 3, 4, 4], 'r': [224]}",2022-11-01 11:33:29.764215,6624896,0,391991200,77.134
"{'wid': None, 'ks': [3, 5, 3, 5, 5, 7, 3, 7, 5, 5, 7, 3, 5, 5, 7, 3, 7, 7, 3, 3], 'e': [6, 6, 6, 6, 6, 6, 4, 3, 6, 6, 4, 3, 4, 4, 4, 4, 6, 6, 6, 4], 'd': [4, 3, 3, 4, 4], 'r': [224]}",2022-11-01 11:35:34.869940,6250128,0,384387552,77.074
"{'wid': None, 'ks': [3, 5, 3, 5, 5, 7, 3, 7, 5, 5, 7, 3, 5, 5, 5, 3, 7, 7, 3, 3], 'e': [6, 6, 6, 6, 6, 6, 4, 3, 6, 6, 4, 3, 4, 4, 4, 4, 6, 6, 6, 4], 'd': [4, 3, 3, 4, 4], 'r': [224]}",2022-11-01 11:37:38.207970,6239376,0,382280160,77.05
"{'wid': None, 'ks': [3, 5, 3, 5, 5, 7, 3, 7, 5, 5, 5, 3, 5, 5, 7, 3, 7, 7, 7, 3], 'e': [6, 6, 6, 6, 6, 6, 4, 3, 6, 6, 4, 3, 4, 4, 3, 4, 6, 6, 6, 6], 'd': [4, 3, 3, 4, 4], 'r': [224]}",2022-11-01 11:39:42.968030,6571432,0,384144480,77.006
"{'wid': None, 'ks': [3, 5, 3, 5, 7, 7, 3, 7, 5, 5, 5, 3, 5, 5, 7, 3, 7, 7, 7, 3], 'e': [6, 6, 6, 6, 6, 6, 4, 3, 6, 6, 4, 3, 4, 4, 4, 4, 6, 6, 6, 6], 'd': [4, 3, 3, 4, 4], 'r': [224]}",2022-11-01 11:41:50.697189,6647264,0,392888096,77.064
"{'wid': None, 'ks': [3, 5, 3, 5, 5, 7, 3, 7, 5, 5, 5, 3, 5, 5, 7, 3, 7, 7, 7, 3], 'e': [6, 6, 6, 6, 6, 6, 4, 3, 6, 6, 6, 3, 4, 4, 4, 4, 6, 6, 6, 6], 'd': [4, 3, 3, 4, 4], 'r': [224]}",2022-11-01 11:43:57.775674,6674048,0,395980192,77.11
"{'wid': None, 'ks': [3, 5, 3, 5, 5, 7, 3, 7, 5, 5, 5, 3, 5, 5, 5, 3, 7, 7, 7, 3], 'e': [6, 6, 6, 6, 6, 6, 4, 3, 6, 6, 4, 3, 4, 4, 3, 4, 6, 6, 6, 6], 'd': [4, 3, 3, 4, 4], 'r': [224]}",2022-11-01 11:46:01.692178,6563368,0,382563936,76.948
"{'wid': None, 'ks': [3, 5, 3, 5, 7, 7, 3, 7, 5, 5, 5, 3, 5, 5, 5, 3, 7, 7, 7, 3], 'e': [6, 6, 6, 6, 6, 6, 4, 3, 6, 6, 4, 3, 4, 4, 4, 4, 6, 6, 6, 6], 'd': [4, 3, 3, 4, 4], 'r': [224]}",2022-11-01 11:48:08.558603,6636512,0,390780704,77.07
"{'wid': None, 'ks': [3, 5, 3, 5, 5, 7, 3, 7, 5, 5, 5, 3, 5, 5, 5, 3, 7, 7, 7, 3], 'e': [6, 6, 6, 6, 6, 6, 4, 3, 6, 6, 6, 3, 4, 4, 4, 4, 6, 6, 6, 6], 'd': [4, 3, 3, 4, 4], 'r': [224]}",2022-11-01 11:50:14.504419,6663296,0,393872800,77.114
"{'wid': None, 'ks': [3, 5, 3, 5, 5, 7, 3, 7, 5, 5, 7, 3, 5, 5, 7, 3, 7, 7, 7, 3], 'e': [6, 6, 6, 6, 6, 6, 4, 3, 6, 6, 4, 3, 4, 4, 4, 4, 6, 6, 6, 4], 'd': [4, 3, 3, 4, 4], 'r': [224]}",2022-11-01 11:52:20.690779,6288528,0,386269152,77.054
"{'wid': None, 'ks': [3, 5, 3, 5, 5, 7, 3, 7, 5, 5, 5, 3, 5, 5, 7, 3, 7, 7, 3, 3], 'e': [6, 4, 6, 6, 6, 6, 4, 3, 6, 6, 4, 3, 4, 4, 4, 4, 6, 6, 6, 6], 'd': [4, 3, 3, 4, 4], 'r': [224]}",2022-11-01 11:54:20.297626,6601712,0,377308448,77.062
"{'wid': None, 'ks': [3, 5, 3, 5, 5, 7, 3, 7, 5, 5, 5, 3, 5, 5, 7, 3, 7, 7, 3, 3], 'e': [6, 6, 6, 4, 6, 6, 4, 3, 6, 6, 4, 3, 4, 4, 4, 4, 6, 6, 6, 6], 'd': [4, 3, 3, 4, 4], 'r': [224]}",2022-11-01 11:56:19.997776,6601712,0,377308448,77.086
"{'wid': None, 'ks': [3, 5, 3, 5, 5, 7, 3, 7, 5, 5, 5, 3, 5, 5, 7, 3, 7, 7, 3, 3], 'e': [6, 6, 6, 6, 6, 6, 4, 3, 6, 6, 4, 3, 4, 4, 3, 4, 6, 6, 6, 4], 'd': [4, 3, 3, 4, 4], 'r': [224]}",2022-11-01 11:58:22.457291,6170072,0,376848160,76.988
"{'wid': None, 'ks': [3, 5, 3, 5, 5, 7, 3, 7, 5, 5, 7, 3, 5, 5, 5, 3, 7, 7, 7, 3], 'e': [6, 6, 6, 6, 6, 6, 4, 3, 6, 6, 4, 3, 4, 4, 4, 4, 6, 6, 6, 4], 'd': [4, 3, 3, 4, 4], 'r': [224]}",2022-11-01 12:00:27.343108,6277776,0,384161760,77.04
"{'wid': None, 'ks': [3, 5, 3, 5, 7, 7, 3, 7, 5, 5, 5, 3, 5, 5, 7, 3, 7, 7, 3, 3], 'e': [6, 6, 6, 6, 6, 6, 4, 3, 6, 6, 4, 3, 4, 4, 4, 4, 6, 6, 6, 4], 'd': [4, 3, 3, 4, 4], 'r': [224]}",2022-11-01 12:02:33.503926,6245904,0,385591776,77.09
"{'wid': None, 'ks': [3, 5, 3, 5, 5, 7, 3, 7, 5, 5, 5, 3, 5, 5, 7, 3, 7, 7, 3, 3], 'e': [6, 6, 6, 6, 6, 6, 4, 3, 6, 6, 6, 3, 4, 4, 4, 4, 6, 6, 6, 4], 'd': [4, 3, 3, 4, 4], 'r': [224]}",2022-11-01 12:04:39.161252,6272688,0,388683872,77.134
"{'wid': None, 'ks': [3, 5, 3, 5, 5, 7, 3, 7, 5, 5, 5, 3, 5, 5, 5, 3, 7, 7, 3, 3], 'e': [6, 4, 6, 6, 6, 6, 4, 3, 6, 6, 4, 3, 4, 4, 4, 4, 6, 6, 6, 6], 'd': [4, 3, 3, 4, 4], 'r': [224]}",2022-11-01 12:06:37.289219,6590960,0,375201056,77.062
"{'wid': None, 'ks': [3, 5, 3, 5, 5, 7, 3, 7, 5, 5, 7, 3, 5, 5, 7, 3, 7, 7, 3, 3], 'e': [6, 6, 6, 6, 6, 6, 4, 3, 6, 6, 4, 3, 4, 4, 3, 4, 6, 6, 6, 6], 'd': [4, 3, 3, 4, 4], 'r': [224]}",2022-11-01 12:08:41.493913,6540712,0,383768160,76.988
"{'wid': None, 'ks': [3, 5, 3, 5, 7, 7, 3, 7, 5, 5, 7, 3, 5, 5, 7, 3, 7, 7, 3, 3], 'e': [6, 6, 6, 6, 6, 6, 4, 3, 6, 6, 4, 3, 4, 4, 4, 4, 6, 6, 6, 6], 'd': [4, 3, 3, 4, 4], 'r': [224]}",2022-11-01 12:10:48.589445,6616544,0,392511776,77.104
"{'wid': None, 'ks': [3, 5, 3, 5, 5, 7, 3, 7, 5, 5, 5, 3, 5, 5, 5, 3, 7, 7, 3, 3], 'e': [6, 6, 6, 4, 6, 6, 4, 3, 6, 6, 4, 3, 4, 4, 4, 4, 6, 6, 6, 6], 'd': [4, 3, 3, 4, 4], 'r': [224]}",2022-11-01 12:12:47.204694,6590960,0,375201056,77.038
"{'wid': None, 'ks': [3, 5, 3, 5, 5, 7, 3, 7, 5, 5, 7, 3, 5, 5, 7, 3, 7, 7, 3, 3], 'e': [6, 6, 6, 6, 6, 6, 4, 3, 6, 6, 6, 3, 4, 4, 4, 4, 6, 6, 6, 6], 'd': [4, 3, 3, 4, 4], 'r': [224]}",2022-11-01 12:14:54.872572,6647168,0,396356512,77.166
"{'wid': None, 'ks': [3, 5, 3, 5, 5, 7, 3, 7, 5, 5, 5, 3, 5, 5, 5, 3, 7, 7, 3, 3], 'e': [6, 6, 6, 6, 6, 6, 4, 3, 6, 6, 4, 3, 4, 4, 3, 4, 6, 6, 6, 4], 'd': [4, 3, 3, 4, 4], 'r': [224]}",2022-11-01 12:16:56.084585,6162008,0,375267616,76.92
"{'wid': None, 'ks': [3, 5, 3, 5, 7, 7, 3, 7, 5, 5, 5, 3, 5, 5, 5, 3, 7, 7, 3, 3], 'e': [6, 6, 6, 6, 6, 6, 4, 3, 6, 6, 4, 3, 4, 4, 4, 4, 6, 6, 6, 4], 'd': [4, 3, 3, 4, 4], 'r': [224]}",2022-11-01 12:19:00.857227,6235152,0,383484384,77.088
"{'wid': None, 'ks': [3, 5, 3, 5, 5, 7, 3, 7, 5, 5, 5, 3, 5, 5, 5, 3, 7, 7, 3, 3], 'e': [6, 6, 6, 6, 6, 6, 4, 3, 6, 6, 6, 3, 4, 4, 4, 4, 6, 6, 6, 4], 'd': [4, 3, 3, 4, 4], 'r': [224]}",2022-11-01 12:21:05.086890,6261936,0,386576480,77.106
"{'wid': None, 'ks': [3, 5, 3, 5, 5, 7, 3, 7, 5, 5, 7, 3, 5, 5, 5, 3, 7, 7, 3, 3], 'e': [6, 6, 6, 6, 6, 6, 4, 3, 6, 6, 4, 3, 4, 4, 3, 4, 6, 6, 6, 6], 'd': [4, 3, 3, 4, 4], 'r': [224]}",2022-11-01 12:23:08.179395,6532648,0,382187616,76.92
"{'wid': None, 'ks': [3, 5, 3, 5, 7, 7, 3, 7, 5, 5, 7, 3, 5, 5, 5, 3, 7, 7, 3, 3], 'e': [6, 6, 6, 6, 6, 6, 4, 3, 6, 6, 4, 3, 4, 4, 4, 4, 6, 6, 6, 6], 'd': [4, 3, 3, 4, 4], 'r': [224]}",2022-11-01 12:25:14.462308,6605792,0,390404384,77.11
"{'wid': None, 'ks': [3, 5, 3, 5, 5, 7, 3, 7, 5, 5, 7, 3, 5, 5, 5, 3, 7, 7, 3, 3], 'e': [6, 6, 6, 6, 6, 6, 4, 3, 6, 6, 6, 3, 4, 4, 4, 4, 6, 6, 6, 6], 'd': [4, 3, 3, 4, 4], 'r': [224]}",2022-11-01 12:27:20.564386,6636416,0,394249120,77.136
"{'wid': None, 'ks': [3, 5, 3, 5, 5, 7, 3, 7, 5, 5, 5, 3, 5, 5, 7, 3, 7, 7, 7, 3], 'e': [6, 4, 6, 6, 6, 6, 4, 3, 6, 6, 4, 3, 4, 4, 4, 4, 6, 6, 6, 6], 'd': [4, 3, 3, 4, 4], 'r': [224]}",2022-11-01 12:29:21.571565,6640112,0,379190048,77.04
"{'wid': None, 'ks': [3, 5, 3, 5, 5, 7, 3, 7, 5, 5, 5, 3, 5, 5, 7, 3, 7, 7, 7, 3], 'e': [6, 6, 6, 4, 6, 6, 4, 3, 6, 6, 4, 3, 4, 4, 4, 4, 6, 6, 6, 6], 'd': [4, 3, 3, 4, 4], 'r': [224]}",2022-11-01 12:31:22.669376,6640112,0,379190048,77.044
"{'wid': None, 'ks': [3, 5, 3, 5, 5, 7, 3, 7, 5, 5, 5, 3, 5, 5, 7, 3, 7, 7, 7, 3], 'e': [6, 6, 6, 6, 6, 6, 4, 3, 6, 6, 4, 3, 4, 4, 3, 4, 6, 6, 6, 4], 'd': [4, 3, 3, 4, 4], 'r': [224]}",2022-11-01 12:33:26.896182,6208472,0,378729760,77.008
"{'wid': None, 'ks': [3, 5, 3, 5, 7, 7, 3, 7, 5, 5, 5, 3, 5, 5, 7, 3, 7, 7, 7, 3], 'e': [6, 6, 6, 6, 6, 6, 4, 3, 6, 6, 4, 3, 4, 4, 4, 4, 6, 6, 6, 4], 'd': [4, 3, 3, 4, 4], 'r': [224]}",2022-11-01 12:35:34.272326,6284304,0,387473376,77.052
"{'wid': None, 'ks': [3, 5, 3, 5, 5, 7, 3, 7, 5, 5, 5, 3, 5, 5, 7, 3, 7, 7, 7, 3], 'e': [6, 6, 6, 6, 6, 6, 4, 3, 6, 6, 6, 3, 4, 4, 4, 4, 6, 6, 6, 4], 'd': [4, 3, 3, 4, 4], 'r': [224]}",2022-11-01 12:37:40.997468,6311088,0,390565472,77.086
"{'wid': None, 'ks': [3, 5, 3, 5, 5, 7, 3, 7, 5, 5, 5, 3, 5, 5, 5, 3, 7, 7, 7, 3], 'e': [6, 4, 6, 6, 6, 6, 4, 3, 6, 6, 4, 3, 4, 4, 4, 4, 6, 6, 6, 6], 'd': [4, 3, 3, 4, 4], 'r': [224]}",2022-11-01 12:39:40.790691,6629360,0,377082656,77.054
"{'wid': None, 'ks': [7, 5, 3, 7, 7, 3, 3, 7, 3, 5, 5, 3, 5, 5, 7, 5, 5, 5, 7, 5], 'e': [6, 6, 4, 4, 6, 6, 6, 3, 4, 4, 6, 3, 4, 6, 4, 4, 6, 6, 6, 6], 'd': [4, 4, 4, 4, 4], 'r': [224]}",2022-11-01 12:42:51.454659,6879472,0,417393312,77.228
"{'wid': None, 'ks': [7, 5, 3, 7, 7, 3, 3, 7, 3, 5, 5, 3, 5, 5, 7, 5, 5, 5, 7, 5], 'e': [6, 6, 4, 4, 6, 6, 6, 3, 4, 4, 6, 3, 4, 6, 4, 4, 6, 6, 6, 6], 'd': [4, 3, 4, 4, 4], 'r': [224]}",2022-11-01 12:45:09.388548,6855600,0,405249312,77.168
"{'wid': None, 'ks': [7, 5, 3, 7, 7, 3, 3, 7, 3, 5, 7, 3, 5, 5, 7, 5, 5, 5, 7, 5], 'e': [6, 6, 4, 4, 6, 6, 6, 3, 4, 4, 6, 3, 4, 6, 4, 4, 6, 6, 6, 6], 'd': [4, 4, 4, 4, 4], 'r': [224]}",2022-11-01 12:47:33.307869,6890992,0,419651232,77.22
"{'wid': None, 'ks': [7, 5, 3, 7, 7, 3, 3, 7, 3, 5, 5, 3, 5, 7, 7, 5, 5, 5, 7, 5], 'e': [6, 6, 4, 4, 6, 6, 6, 3, 4, 4, 6, 3, 4, 6, 4, 4, 6, 6, 6, 6], 'd': [4, 4, 4, 4, 4], 'r': [224]}",2022-11-01 12:49:57.895396,6895600,0,420554400,77.232
"{'wid': None, 'ks': [7, 5, 3, 7, 7, 3, 3, 7, 3, 5, 5, 3, 5, 7, 7, 5, 5, 5, 7, 5], 'e': [6, 6, 4, 4, 6, 6, 6, 3, 4, 4, 6, 3, 4, 6, 4, 4, 6, 6, 6, 6], 'd': [4, 3, 4, 4, 4], 'r': [224]}",2022-11-01 12:52:17.596897,6871728,0,408410400,77.138
"{'wid': None, 'ks': [7, 5, 3, 7, 7, 3, 3, 7, 3, 5, 7, 3, 5, 5, 7, 5, 5, 5, 7, 5], 'e': [6, 6, 4, 4, 6, 6, 6, 3, 4, 4, 6, 3, 4, 6, 4, 4, 6, 6, 6, 6], 'd': [4, 3, 4, 4, 4], 'r': [224]}",2022-11-01 12:54:36.493534,6867120,0,407507232,77.112
"{'wid': None, 'ks': [7, 5, 3, 7, 7, 3, 3, 7, 3, 5, 5, 3, 5, 5, 7, 3, 5, 5, 7, 5], 'e': [6, 6, 4, 4, 6, 6, 6, 3, 4, 4, 6, 3, 4, 6, 4, 4, 6, 6, 6, 6], 'd': [4, 4, 4, 4, 4], 'r': [224]}",2022-11-01 12:56:57.991780,6872304,0,415988384,77.236
"{'wid': None, 'ks': [7, 5, 3, 5, 7, 3, 3, 7, 3, 5, 5, 3, 5, 5, 7, 5, 5, 5, 7, 5], 'e': [6, 6, 4, 4, 6, 6, 6, 3, 4, 4, 6, 3, 4, 6, 4, 4, 6, 6, 6, 6], 'd': [4, 4, 4, 4, 4], 'r': [224]}",2022-11-01 12:59:15.446643,6877168,0,410167968,77.206
"{'wid': None, 'ks': [7, 5, 3, 7, 7, 3, 3, 7, 3, 5, 5, 3, 5, 5, 7, 5, 5, 5, 7, 5], 'e': [6, 6, 4, 4, 6, 6, 6, 3, 4, 4, 6, 3, 4, 4, 4, 4, 6, 6, 6, 6], 'd': [4, 4, 4, 4, 4], 'r': [224]}",2022-11-01 13:01:35.391447,6697080,0,406335776,77.13
