Sub-network,Date,Model Parameters,Latency (ms),MACs,Top-1 Acc (%)
"{'wid': None, 'ks': [5, 7, 5, 5, 5, 7, 7, 5, 7, 5, 3, 5, 3, 7, 3, 5, 5, 3, 5, 5], 'e': [3, 4, 6, 4, 4, 3, 4, 4, 6, 4, 4, 6, 4, 4, 3, 4, 6, 3, 6, 3], 'd': [2, 3, 2, 4, 3], 'r': [224]}",2022-11-01 09:34:29.261739,5052736,0,252052416,75.834
"{'wid': None, 'ks': [5, 5, 3, 3, 5, 5, 5, 5, 5, 3, 3, 7, 5, 3, 3, 5, 7, 3, 5, 5], 'e': [3, 6, 4, 6, 3, 4, 3, 3, 4, 4, 4, 4, 3, 4, 6, 4, 6, 4, 3, 3], 'd': [3, 2, 2, 4, 3], 'r': [224]}",2022-11-01 09:36:08.569808,4847248,0,253081536,75.502
"{'wid': None, 'ks': [7, 5, 3, 5, 5, 3, 5, 3, 5, 5, 5, 7, 7, 5, 7, 7, 3, 5, 3, 5], 'e': [6, 3, 3, 4, 6, 4, 4, 3, 3, 6, 6, 3, 6, 4, 6, 3, 4, 4, 4, 4], 'd': [2, 4, 3, 4, 3], 'r': [224]}",2022-11-01 09:38:05.983111,5074536,0,304336224,76.162
"{'wid': None, 'ks': [3, 5, 7, 5, 7, 5, 5, 5, 3, 3, 3, 3, 3, 5, 7, 3, 5, 3, 3, 3], 'e': [3, 3, 6, 4, 3, 4, 4, 3, 6, 4, 3, 4, 3, 3, 3, 3, 6, 6, 3, 4], 'd': [3, 2, 2, 3, 4], 'r': [224]}",2022-11-01 09:40:06.888974,5103520,0,240665024,75.208
"{'wid': None, 'ks': [3, 3, 7, 5, 3, 7, 3, 5, 7, 3, 5, 3, 5, 5, 3, 3, 5, 3, 7, 5], 'e': [4, 4, 4, 4, 3, 6, 3, 6, 4, 4, 6, 4, 3, 3, 4, 4, 6, 4, 3, 4], 'd': [3, 2, 2, 2, 2], 'r': [224]}",2022-11-01 09:41:52.901810,3918240,0,196744352,73.554
"{'wid': None, 'ks': [5, 5, 3, 5, 5, 7, 5, 3, 3, 7, 5, 5, 5, 5, 3, 5, 5, 7, 3, 3], 'e': [3, 3, 4, 4, 4, 4, 4, 6, 6, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 3], 'd': [3, 3, 3, 3, 4], 'r': [224]}",2022-11-01 09:43:17.871627,4765752,0,245868400,75.976
"{'wid': None, 'ks': [7, 7, 5, 5, 3, 5, 3, 3, 5, 7, 5, 5, 3, 5, 3, 3, 5, 5, 7, 7], 'e': [3, 4, 4, 4, 6, 3, 4, 6, 4, 4, 4, 6, 4, 3, 3, 4, 6, 3, 4, 3], 'd': [4, 3, 2, 2, 4], 'r': [224]}",2022-11-01 09:45:13.096569,4574408,0,252098848,74.944
"{'wid': None, 'ks': [5, 5, 7, 5, 7, 5, 7, 5, 3, 5, 3, 3, 3, 5, 3, 5, 7, 7, 3, 5], 'e': [3, 4, 4, 6, 4, 6, 6, 3, 6, 6, 4, 6, 4, 6, 4, 4, 4, 6, 4, 6], 'd': [2, 4, 3, 4, 3], 'r': [224]}",2022-11-01 09:47:07.174017,5435208,0,298149184,76.416
"{'wid': None, 'ks': [5, 5, 5, 5, 5, 3, 5, 3, 3, 5, 3, 5, 5, 3, 7, 5, 5, 3, 5, 5], 'e': [4, 4, 4, 4, 6, 6, 4, 3, 3, 3, 3, 4, 6, 3, 6, 3, 3, 4, 6, 3], 'd': [3, 3, 3, 4, 3], 'r': [224]}",2022-11-01 09:49:00.196794,5194760,0,284030192,75.954
"{'wid': None, 'ks': [5, 5, 5, 5, 7, 5, 7, 5, 3, 5, 3, 3, 3, 5, 3, 5, 7, 3, 3, 5], 'e': [3, 4, 4, 6, 4, 6, 4, 3, 6, 6, 4, 4, 4, 6, 4, 4, 4, 6, 4, 6], 'd': [2, 4, 3, 4, 3], 'r': [224]}",2022-11-01 09:50:51.956743,5368144,0,288158784,76.268
"{'wid': None, 'ks': [3, 3, 7, 7, 5, 5, 5, 3, 7, 5, 5, 5, 3, 3, 3, 3, 5, 3, 5, 5], 'e': [4, 4, 4, 4, 4, 4, 6, 3, 3, 3, 4, 3, 3, 4, 4, 4, 4, 3, 3, 4], 'd': [3, 3, 3, 2, 4], 'r': [224]}",2022-11-01 09:52:36.959750,4426656,0,229647456,74.962
"{'wid': None, 'ks': [5, 5, 5, 5, 5, 5, 5, 3, 3, 3, 3, 3, 3, 5, 3, 3, 3, 3, 3, 5], 'e': [3, 4, 3, 4, 4, 6, 4, 3, 6, 3, 6, 3, 4, 3, 4, 6, 6, 4, 6, 6], 'd': [2, 3, 3, 4, 3], 'r': [224]}",2022-11-01 09:54:15.002008,5410688,0,267705504,76.024
"{'wid': None, 'ks': [3, 5, 3, 5, 5, 3, 3, 3, 5, 3, 5, 3, 5, 5, 7, 3, 3, 5, 3, 3], 'e': [4, 3, 3, 4, 3, 4, 4, 3, 3, 4, 3, 3, 6, 3, 6, 4, 4, 3, 4, 3], 'd': [2, 2, 2, 2, 2], 'r': [224]}",2022-11-01 09:55:54.995968,3666576,0,152386112,72.616
"{'wid': None, 'ks': [3, 3, 7, 5, 3, 7, 3, 5, 7, 3, 3, 3, 5, 3, 3, 3, 5, 3, 7, 5], 'e': [4, 4, 4, 4, 3, 6, 3, 3, 4, 4, 6, 4, 3, 3, 4, 4, 3, 4, 4, 4], 'd': [3, 2, 2, 2, 2], 'r': [224]}",2022-11-01 09:57:34.379168,3644656,0,185102288,72.66
"{'wid': None, 'ks': [3, 3, 5, 5, 3, 7, 5, 5, 7, 5, 5, 3, 5, 7, 7, 5, 5, 5, 5, 7], 'e': [6, 4, 4, 3, 3, 3, 6, 6, 3, 6, 3, 4, 3, 3, 3, 6, 6, 6, 4, 4], 'd': [2, 3, 3, 2, 4], 'r': [224]}",2022-11-01 09:59:23.921324,5262568,0,228694528,75.214
"{'wid': None, 'ks': [3, 3, 7, 5, 3, 5, 3, 3, 5, 3, 5, 3, 3, 5, 3, 3, 5, 3, 7, 5], 'e': [4, 4, 4, 4, 3, 3, 3, 6, 4, 4, 6, 4, 3, 3, 3, 4, 6, 4, 3, 4], 'd': [2, 2, 2, 2, 2], 'r': [224]}",2022-11-01 10:01:06.208694,3858784,0,151619360,72.832
"{'wid': None, 'ks': [3, 3, 5, 5, 7, 5, 7, 7, 5, 7, 3, 5, 5, 5, 5, 5, 7, 3, 3, 5], 'e': [4, 4, 4, 3, 6, 3, 4, 3, 4, 4, 4, 3, 6, 6, 4, 6, 6, 4, 4, 4], 'd': [3, 3, 3, 4, 3], 'r': [224]}",2022-11-01 10:02:46.706091,5428616,0,309517088,76.566
"{'wid': None, 'ks': [7, 5, 5, 5, 5, 3, 7, 5, 7, 5, 3, 5, 5, 3, 3, 3, 5, 7, 5, 5], 'e': [3, 6, 6, 4, 4, 6, 4, 3, 6, 6, 4, 3, 4, 4, 3, 4, 4, 3, 4, 4], 'd': [2, 3, 2, 4, 4], 'r': [224]}",2022-11-01 10:04:24.790916,4982360,0,265175072,76.028
"{'wid': None, 'ks': [5, 5, 5, 5, 5, 7, 7, 5, 5, 5, 3, 5, 3, 5, 3, 3, 5, 7, 3, 5], 'e': [3, 4, 6, 4, 4, 3, 4, 4, 4, 4, 4, 4, 4, 3, 3, 4, 3, 3, 3, 4], 'd': [2, 3, 2, 4, 3], 'r': [224]}",2022-11-01 10:06:04.984930,4174736,0,212039440,74.89
"{'wid': None, 'ks': [7, 3, 5, 3, 3, 5, 7, 3, 5, 3, 5, 5, 3, 5, 5, 5, 5, 7, 7, 3], 'e': [4, 4, 4, 4, 3, 3, 4, 3, 3, 4, 6, 4, 4, 3, 3, 3, 4, 4, 4, 3], 'd': [2, 3, 2, 2, 2], 'r': [224]}",2022-11-01 10:07:45.975426,3759176,0,171117792,73.162
"{'wid': None, 'ks': [7, 3, 7, 5, 3, 7, 5, 5, 5, 5, 3, 3, 3, 7, 7, 5, 5, 5, 5, 7], 'e': [6, 4, 4, 3, 3, 3, 4, 3, 6, 6, 3, 4, 6, 3, 4, 4, 6, 4, 6, 4], 'd': [2, 3, 2, 4, 2], 'r': [224]}",2022-11-01 10:09:45.602612,4536992,0,257456288,75.412
"{'wid': None, 'ks': [3, 3, 7, 5, 7, 5, 5, 7, 5, 3, 3, 3, 3, 5, 7, 3, 5, 3, 3, 5], 'e': [3, 3, 4, 4, 6, 4, 4, 3, 4, 4, 4, 4, 3, 3, 3, 3, 6, 6, 3, 4], 'd': [3, 2, 2, 3, 3], 'r': [224]}",2022-11-01 10:11:23.009959,4686976,0,218977280,74.918
"{'wid': None, 'ks': [3, 5, 5, 5, 3, 5, 5, 5, 3, 3, 5, 3, 3, 5, 7, 5, 5, 5, 3, 3], 'e': [3, 3, 4, 3, 3, 3, 6, 3, 3, 6, 3, 4, 3, 3, 3, 4, 6, 6, 3, 4], 'd': [2, 2, 2, 2, 4], 'r': [224]}",2022-11-01 10:13:04.308018,4950744,0,173463712,73.844
"{'wid': None, 'ks': [7, 5, 7, 5, 3, 3, 5, 3, 5, 7, 5, 5, 3, 5, 5, 3, 3, 5, 5, 7], 'e': [6, 4, 4, 4, 6, 3, 4, 6, 4, 4, 4, 3, 4, 4, 3, 3, 6, 4, 4, 4], 'd': [4, 3, 3, 4, 4], 'r': [224]}",2022-11-01 10:14:41.705998,5263056,0,326691744,76.406
"{'wid': None, 'ks': [7, 5, 7, 5, 7, 7, 5, 5, 5, 5, 7, 3, 5, 7, 5, 3, 5, 7, 3, 3], 'e': [3, 4, 6, 4, 3, 6, 4, 6, 6, 4, 4, 4, 6, 4, 4, 4, 6, 4, 6, 6], 'd': [3, 2, 4, 3, 4], 'r': [224]}",2022-11-01 10:16:25.713301,6087952,0,320688352,76.572
"{'wid': None, 'ks': [5, 7, 5, 5, 3, 5, 7, 3, 5, 3, 3, 5, 3, 5, 3, 3, 3, 5, 7, 5], 'e': [3, 4, 4, 4, 4, 6, 4, 4, 4, 4, 6, 6, 4, 3, 3, 6, 3, 4, 3, 4], 'd': [2, 4, 2, 3, 3], 'r': [224]}",2022-11-01 10:18:10.587601,4172368,0,218225200,74.664
"{'wid': None, 'ks': [5, 5, 5, 5, 5, 3, 5, 3, 3, 5, 5, 3, 5, 5, 7, 5, 5, 3, 5, 5], 'e': [4, 4, 4, 4, 4, 6, 4, 3, 6, 3, 6, 4, 6, 3, 6, 6, 6, 4, 6, 4], 'd': [3, 3, 3, 4, 3], 'r': [224]}",2022-11-01 10:20:00.009989,5774144,0,321482912,76.632
"{'wid': None, 'ks': [7, 5, 7, 7, 7, 3, 7, 5, 3, 5, 5, 5, 3, 5, 3, 5, 7, 7, 3, 7], 'e': [4, 6, 6, 4, 4, 6, 4, 3, 6, 6, 4, 3, 4, 4, 3, 4, 4, 6, 4, 4], 'd': [3, 4, 4, 4, 3], 'r': [224]}",2022-11-01 10:21:55.205408,5223984,0,345801152,76.562
"{'wid': None, 'ks': [3, 5, 3, 5, 3, 3, 3, 3, 5, 3, 5, 3, 3, 5, 7, 3, 3, 5, 3, 3], 'e': [4, 3, 3, 4, 3, 4, 4, 3, 3, 4, 6, 3, 6, 3, 6, 4, 4, 4, 4, 3], 'd': [2, 2, 3, 2, 2], 'r': [224]}",2022-11-01 10:23:38.161769,3894264,0,170176864,73.298
"{'wid': None, 'ks': [3, 5, 7, 5, 3, 3, 3, 7, 7, 3, 3, 3, 5, 5, 5, 3, 5, 3, 7, 5], 'e': [4, 4, 4, 4, 3, 6, 4, 4, 4, 4, 6, 4, 3, 3, 4, 4, 6, 4, 3, 4], 'd': [2, 2, 2, 2, 3], 'r': [224]}",2022-11-01 10:25:13.907007,4195592,0,173626496,73.806
"{'wid': None, 'ks': [3, 3, 5, 5, 3, 3, 5, 5, 5, 5, 3, 3, 3, 7, 7, 5, 5, 5, 5, 3], 'e': [3, 4, 4, 3, 3, 3, 3, 3, 3, 4, 3, 4, 3, 3, 3, 4, 4, 4, 4, 4], 'd': [2, 3, 2, 2, 2], 'r': [224]}",2022-11-01 10:26:39.327886,3701328,0,149068064,72.774
"{'wid': None, 'ks': [5, 5, 7, 5, 5, 5, 5, 5, 3, 5, 3, 3, 3, 3, 3, 5, 7, 3, 3, 5], 'e': [3, 4, 4, 4, 3, 4, 4, 3, 6, 6, 4, 4, 4, 6, 4, 3, 4, 3, 3, 6], 'd': [2, 3, 3, 2, 3], 'r': [224]}",2022-11-01 10:28:04.915080,4229192,0,208437568,74.56
"{'wid': None, 'ks': [5, 5, 7, 5, 7, 5, 7, 7, 3, 3, 3, 3, 3, 5, 3, 5, 7, 7, 7, 5], 'e': [3, 4, 4, 6, 4, 6, 6, 3, 6, 6, 6, 6, 4, 6, 4, 6, 6, 4, 6, 6], 'd': [2, 4, 3, 4, 3], 'r': [224]}",2022-11-01 10:29:38.171498,5864600,0,323850272,76.586
"{'wid': None, 'ks': [7, 3, 5, 7, 7, 3, 7, 5, 7, 7, 5, 5, 3, 3, 5, 3, 5, 7, 7, 7], 'e': [4, 6, 6, 4, 4, 6, 4, 4, 6, 6, 4, 4, 4, 4, 3, 6, 6, 6, 4, 6], 'd': [3, 4, 4, 4, 4], 'r': [224]}",2022-11-01 10:31:42.507213,6462232,0,372294304,77.048
"{'wid': None, 'ks': [5, 5, 5, 5, 5, 3, 7, 5, 3, 3, 3, 3, 3, 5, 3, 5, 7, 3, 7, 5], 'e': [3, 4, 3, 6, 4, 6, 4, 3, 6, 6, 6, 4, 4, 4, 4, 6, 4, 4, 6, 6], 'd': [2, 4, 3, 3, 3], 'r': [224]}",2022-11-01 10:33:35.010239,5023528,0,255995968,75.748
"{'wid': None, 'ks': [7, 5, 5, 5, 5, 7, 7, 3, 7, 5, 5, 7, 5, 7, 5, 5, 5, 7, 3, 5], 'e': [4, 3, 4, 4, 4, 4, 4, 4, 4, 6, 6, 6, 6, 3, 3, 6, 3, 4, 6, 4], 'd': [2, 2, 3, 3, 3], 'r': [224]}",2022-11-01 10:35:15.499762,4842944,0,229860496,75.284
"{'wid': None, 'ks': [3, 3, 5, 5, 3, 5, 5, 5, 5, 5, 3, 3, 3, 7, 7, 5, 5, 5, 5, 3], 'e': [3, 4, 4, 3, 3, 3, 3, 3, 3, 4, 3, 4, 3, 3, 3, 4, 6, 4, 6, 3], 'd': [2, 3, 2, 2, 2], 'r': [224]}",2022-11-01 10:36:44.124398,3896392,0,157646592,73.216
"{'wid': None, 'ks': [7, 3, 7, 5, 3, 5, 5, 7, 7, 7, 5, 5, 3, 5, 5, 7, 5, 5, 7, 3], 'e': [3, 4, 4, 4, 6, 3, 4, 6, 6, 4, 4, 3, 6, 4, 4, 3, 6, 4, 6, 4], 'd': [4, 3, 4, 4, 2], 'r': [224]}",2022-11-01 10:38:27.365673,4639136,0,308979424,75.954
"{'wid': None, 'ks': [5, 7, 5, 5, 3, 7, 5, 5, 7, 5, 3, 5, 5, 5, 3, 7, 5, 5, 7, 5], 'e': [3, 4, 4, 4, 4, 6, 4, 4, 4, 4, 4, 6, 4, 3, 4, 3, 3, 3, 3, 4], 'd': [3, 4, 2, 3, 3], 'r': [224]}",2022-11-01 10:39:52.892286,4126000,0,249099344,75.1
"{'wid': None, 'ks': [7, 3, 7, 5, 3, 3, 5, 7, 5, 7, 5, 5, 3, 5, 5, 3, 3, 5, 5, 7], 'e': [6, 4, 4, 4, 6, 3, 4, 6, 4, 6, 4, 4, 4, 4, 3, 3, 6, 4, 4, 4], 'd': [4, 4, 3, 4, 4], 'r': [224]}",2022-11-01 10:41:33.778298,5358624,0,352732448,76.618
"{'wid': None, 'ks': [5, 7, 7, 7, 7, 7, 7, 5, 7, 5, 5, 5, 3, 7, 3, 5, 5, 3, 7, 7], 'e': [4, 4, 6, 4, 4, 3, 4, 4, 6, 4, 4, 6, 4, 4, 3, 6, 6, 6, 6, 3], 'd': [3, 3, 4, 4, 3], 'r': [224]}",2022-11-01 10:43:25.955662,5933728,0,352610464,76.69
"{'wid': None, 'ks': [7, 7, 7, 5, 7, 7, 7, 5, 5, 5, 7, 3, 5, 5, 5, 5, 5, 7, 7, 3], 'e': [6, 4, 6, 4, 3, 6, 4, 6, 6, 4, 4, 6, 6, 4, 4, 4, 6, 4, 6, 6], 'd': [3, 2, 4, 3, 4], 'r': [224]}",2022-11-01 10:45:20.987205,6150048,0,353610080,76.644
"{'wid': None, 'ks': [3, 7, 5, 5, 5, 7, 5, 5, 5, 5, 5, 3, 5, 7, 7, 5, 7, 5, 5, 7], 'e': [3, 4, 4, 3, 6, 3, 4, 4, 4, 6, 3, 4, 3, 3, 3, 4, 6, 6, 4, 4], 'd': [2, 3, 4, 2, 2], 'r': [224]}",2022-11-01 10:47:10.956549,4453928,0,219633824,74.674
"{'wid': None, 'ks': [3, 3, 5, 5, 3, 5, 5, 7, 7, 7, 5, 5, 3, 5, 5, 7, 5, 5, 7, 3], 'e': [3, 4, 4, 4, 6, 3, 4, 6, 3, 4, 4, 3, 3, 4, 3, 3, 6, 6, 4, 4], 'd': [4, 3, 3, 2, 4], 'r': [224]}",2022-11-01 10:49:10.200805,5299080,0,258655872,75.646
"{'wid': None, 'ks': [3, 5, 5, 5, 7, 5, 7, 5, 3, 7, 3, 5, 5, 5, 5, 5, 7, 3, 3, 3], 'e': [4, 4, 6, 3, 3, 3, 4, 3, 6, 6, 3, 4, 6, 6, 4, 6, 6, 4, 4, 4], 'd': [3, 4, 3, 4, 4], 'r': [224]}",2022-11-01 10:50:48.005491,5885624,0,342586784,76.966
"{'wid': None, 'ks': [3, 3, 7, 5, 3, 7, 5, 5, 7, 5, 5, 3, 5, 7, 7, 5, 5, 7, 5, 3], 'e': [3, 4, 6, 6, 4, 3, 6, 6, 3, 6, 3, 4, 3, 3, 3, 6, 6, 6, 4, 4], 'd': [3, 3, 4, 3, 2], 'r': [224]}",2022-11-01 10:52:32.480541,4635136,0,267592256,75.414
"{'wid': None, 'ks': [7, 3, 7, 5, 3, 5, 5, 7, 5, 7, 5, 5, 3, 5, 5, 3, 3, 5, 7, 7], 'e': [6, 4, 4, 4, 6, 3, 4, 6, 4, 4, 4, 3, 4, 4, 3, 3, 6, 4, 4, 4], 'd': [4, 3, 3, 4, 4], 'r': [224]}",2022-11-01 10:54:10.996591,5278800,0,324132768,76.466
"{'wid': None, 'ks': [3, 3, 5, 5, 3, 7, 7, 5, 5, 5, 5, 3, 3, 5, 7, 5, 5, 5, 5, 3], 'e': [6, 4, 4, 3, 3, 3, 4, 3, 3, 6, 3, 4, 3, 3, 3, 4, 6, 6, 4, 4], 'd': [2, 3, 4, 2, 2], 'r': [224]}",2022-11-01 10:55:53.200020,4406480,0,210002944,74.418
"{'wid': None, 'ks': [5, 5, 5, 5, 5, 5, 5, 3, 3, 5, 3, 3, 3, 5, 3, 7, 5, 3, 3, 5], 'e': [3, 4, 3, 4, 4, 3, 4, 3, 6, 6, 4, 4, 4, 4, 4, 3, 6, 3, 6, 6], 'd': [2, 3, 3, 4, 3], 'r': [224]}",2022-11-01 10:57:35.941109,5100032,0,252447552,76.006
"{'wid': None, 'ks': [5, 5, 5, 5, 5, 5, 7, 3, 3, 5, 5, 5, 3, 5, 3, 3, 3, 3, 3, 5], 'e': [3, 4, 3, 4, 6, 6, 4, 6, 3, 3, 3, 4, 4, 3, 6, 3, 6, 4, 3, 6], 'd': [3, 3, 3, 4, 3], 'r': [224]}",2022-11-01 10:59:25.403783,4807824,0,267723872,75.77
"{'wid': None, 'ks': [5, 5, 7, 5, 7, 5, 7, 5, 7, 5, 3, 3, 5, 3, 3, 3, 5, 7, 7, 5], 'e': [3, 4, 4, 6, 4, 6, 6, 3, 6, 6, 4, 6, 4, 6, 4, 6, 4, 6, 4, 6], 'd': [2, 3, 3, 4, 4], 'r': [224]}",2022-11-01 11:01:16.981255,6402032,0,315408128,76.628
"{'wid': None, 'ks': [3, 3, 5, 5, 5, 7, 5, 5, 5, 5, 5, 5, 5, 7, 7, 3, 5, 5, 5, 5], 'e': [4, 4, 4, 3, 3, 3, 4, 6, 4, 6, 6, 4, 4, 3, 3, 4, 6, 6, 4, 4], 'd': [2, 3, 4, 2, 2], 'r': [224]}",2022-11-01 11:03:01.569006,4508696,0,215701152,74.824
"{'wid': None, 'ks': [5, 3, 7, 5, 3, 7, 5, 5, 5, 3, 5, 5, 3, 3, 3, 3, 3, 7, 5, 5], 'e': [3, 3, 4, 4, 4, 3, 3, 6, 4, 4, 4, 3, 4, 4, 3, 4, 3, 4, 3, 4], 'd': [3, 3, 3, 3, 2], 'r': [224]}",2022-11-01 11:04:57.706370,3945448,0,213630480,74.182
"{'wid': None, 'ks': [7, 3, 5, 7, 7, 5, 7, 5, 7, 7, 5, 5, 3, 3, 3, 3, 5, 7, 7, 7], 'e': [4, 6, 6, 4, 4, 6, 4, 3, 6, 6, 4, 3, 4, 4, 3, 6, 6, 6, 4, 6], 'd': [3, 4, 4, 4, 4], 'r': [224]}",2022-11-01 11:06:58.390932,6436048,0,368052448,76.976
"{'wid': None, 'ks': [3, 3, 7, 7, 7, 5, 7, 3, 7, 5, 5, 5, 3, 5, 5, 3, 5, 3, 5, 5], 'e': [4, 4, 4, 4, 4, 4, 6, 4, 3, 3, 4, 4, 3, 4, 4, 4, 6, 6, 4, 4], 'd': [3, 4, 3, 4, 4], 'r': [224]}",2022-11-01 11:08:43.299699,5736464,0,309027008,76.616
"{'wid': None, 'ks': [3, 5, 3, 5, 7, 3, 3, 3, 7, 3, 5, 5, 5, 5, 7, 3, 3, 5, 3, 7], 'e': [4, 3, 6, 4, 3, 4, 4, 3, 3, 6, 4, 3, 6, 4, 6, 4, 4, 4, 4, 3], 'd': [2, 2, 3, 2, 2], 'r': [224]}",2022-11-01 11:10:24.704185,3974832,0,179510048,73.66
"{'wid': None, 'ks': [7, 5, 5, 5, 5, 7, 5, 3, 3, 3, 5, 5, 5, 3, 3, 7, 5, 3, 5, 5], 'e': [3, 3, 4, 4, 4, 4, 3, 6, 6, 4, 4, 4, 4, 4, 3, 4, 3, 4, 6, 3], 'd': [2, 3, 2, 3, 3], 'r': [224]}",2022-11-01 11:12:10.408574,4679728,0,205409680,74.782
"{'wid': None, 'ks': [7, 3, 5, 7, 5, 3, 7, 5, 5, 7, 5, 3, 3, 3, 3, 3, 5, 7, 7, 5], 'e': [4, 6, 3, 4, 4, 6, 4, 3, 6, 6, 6, 3, 4, 3, 3, 6, 4, 6, 4, 6], 'd': [3, 4, 4, 4, 4], 'r': [224]}",2022-11-01 11:14:07.009213,6160920,0,337314496,76.718
"{'wid': None, 'ks': [5, 7, 5, 5, 5, 7, 7, 5, 7, 5, 3, 7, 3, 7, 3, 5, 5, 7, 5, 5], 'e': [3, 4, 6, 6, 4, 3, 4, 4, 6, 4, 6, 6, 4, 4, 6, 4, 6, 3, 6, 3], 'd': [3, 3, 3, 4, 4], 'r': [224]}",2022-11-01 11:16:07.315353,5696616,0,325599072,76.704
"{'wid': None, 'ks': [7, 3, 5, 3, 3, 5, 7, 5, 5, 7, 5, 5, 5, 5, 5, 5, 5, 7, 3, 3], 'e': [4, 6, 4, 4, 3, 3, 4, 3, 3, 4, 6, 4, 4, 3, 3, 4, 4, 4, 3, 3], 'd': [2, 3, 2, 4, 2], 'r': [224]}",2022-11-01 11:17:26.697883,4139296,0,221632032,74.854
"{'wid': None, 'ks': [5, 3, 7, 5, 3, 5, 3, 3, 5, 5, 3, 3, 3, 5, 3, 3, 7, 7, 7, 5], 'e': [4, 4, 4, 6, 4, 3, 3, 3, 4, 6, 4, 6, 3, 6, 3, 4, 6, 4, 3, 6], 'd': [2, 2, 3, 4, 2], 'r': [224]}",2022-11-01 11:18:59.148601,4594248,0,229537568,75.032
"{'wid': None, 'ks': [3, 3, 5, 7, 7, 3, 7, 5, 7, 5, 5, 5, 3, 3, 5, 3, 5, 3, 7, 7], 'e': [4, 4, 4, 4, 4, 6, 4, 3, 3, 6, 4, 4, 3, 4, 3, 6, 4, 6, 3, 4], 'd': [3, 4, 3, 4, 4], 'r': [224]}",2022-11-01 11:20:53.306529,5556840,0,299589696,76.478
"{'wid': None, 'ks': [5, 5, 5, 5, 5, 3, 5, 3, 3, 5, 3, 3, 3, 5, 3, 7, 3, 3, 3, 5], 'e': [3, 4, 3, 4, 4, 3, 4, 3, 6, 6, 4, 4, 4, 4, 3, 3, 6, 3, 6, 4], 'd': [2, 3, 3, 3, 3], 'r': [224]}",2022-11-01 11:22:07.792086,4866608,0,227221568,75.464
"{'wid': None, 'ks': [3, 3, 7, 5, 3, 5, 7, 7, 7, 7, 3, 5, 5, 5, 5, 5, 7, 3, 3, 5], 'e': [4, 4, 4, 4, 6, 3, 4, 3, 4, 4, 6, 3, 6, 6, 4, 6, 6, 4, 4, 4], 'd': [3, 2, 3, 2, 3], 'r': [224]}",2022-11-01 11:23:35.410640,4810968,0,247097888,75.378
"{'wid': None, 'ks': [3, 3, 5, 5, 3, 5, 7, 3, 5, 5, 5, 5, 3, 5, 5, 3, 5, 3, 5, 3], 'e': [4, 4, 4, 4, 3, 3, 4, 4, 3, 3, 4, 4, 3, 3, 4, 4, 6, 6, 4, 4], 'd': [3, 3, 3, 4, 2], 'r': [224]}",2022-11-01 11:25:16.309070,4730016,0,245358208,75.356
"{'wid': None, 'ks': [3, 3, 3, 5, 3, 3, 3, 3, 5, 3, 5, 3, 3, 5, 7, 3, 3, 5, 3, 3], 'e': [3, 3, 3, 3, 3, 3, 4, 3, 3, 4, 3, 3, 6, 3, 6, 4, 4, 4, 4, 3], 'd': [2, 2, 3, 2, 2], 'r': [224]}",2022-11-01 11:26:38.657058,3838016,0,150198560,72.722
"{'wid': None, 'ks': [7, 3, 7, 5, 7, 7, 7, 7, 5, 5, 7, 3, 3, 5, 5, 3, 5, 7, 7, 3], 'e': [6, 4, 6, 4, 3, 6, 4, 6, 6, 4, 4, 3, 6, 4, 4, 4, 6, 4, 6, 4], 'd': [4, 3, 4, 4, 4], 'r': [224]}",2022-11-01 11:28:12.776850,5983160,0,385429344,77.086
"{'wid': None, 'ks': [5, 5, 5, 5, 7, 5, 7, 5, 3, 5, 3, 3, 3, 5, 3, 5, 7, 3, 3, 3], 'e': [4, 4, 4, 6, 3, 6, 4, 3, 6, 6, 4, 4, 6, 6, 4, 4, 4, 6, 4, 4], 'd': [2, 4, 3, 4, 3], 'r': [224]}",2022-11-01 11:29:57.578787,5462264,0,296713920,76.412
"{'wid': None, 'ks': [3, 5, 5, 5, 3, 5, 5, 5, 3, 3, 5, 3, 5, 5, 5, 5, 5, 5, 3, 3], 'e': [3, 3, 3, 3, 6, 3, 6, 3, 4, 6, 3, 3, 3, 3, 3, 6, 6, 6, 4, 4], 'd': [2, 2, 3, 2, 4], 'r': [224]}",2022-11-01 11:31:10.599248,5162200,0,195732896,74.656
"{'wid': None, 'ks': [7, 3, 5, 7, 7, 5, 5, 3, 7, 3, 5, 5, 5, 3, 7, 5, 5, 7, 5, 7], 'e': [4, 6, 4, 4, 4, 6, 4, 3, 6, 6, 4, 4, 6, 4, 3, 6, 6, 4, 4, 4], 'd': [2, 4, 4, 4, 3], 'r': [224]}",2022-11-01 11:33:06.159792,5332424,0,317709728,76.632
"{'wid': None, 'ks': [3, 5, 5, 5, 5, 3, 3, 5, 5, 3, 3, 3, 5, 5, 7, 3, 3, 5, 3, 3], 'e': [4, 3, 3, 4, 3, 4, 4, 3, 3, 4, 3, 3, 6, 6, 6, 6, 4, 3, 4, 4], 'd': [2, 4, 2, 4, 4], 'r': [224]}",2022-11-01 11:34:49.646711,5604808,0,278156288,75.984
