Sub-network,Date,Model Parameters,Latency (ms),MACs,Top-1 Acc (%)
"{'wid': None, 'ks': [5, 3, 3, 5, 5, 5, 5, 5, 7, 3, 3, 7, 3, 5, 3, 5, 5, 5, 3, 3], 'e': [3, 3, 3, 6, 4, 3, 3, 6, 3, 4, 4, 4, 4, 4, 3, 3, 6, 4, 3, 3], 'd': [2, 2, 2, 2, 4], 'r': [224]}",2022-11-01 09:16:11.257906,4527544,0,172179008,74.19
"{'wid': None, 'ks': [5, 3, 3, 5, 5, 5, 5, 5, 7, 3, 3, 7, 3, 5, 3, 5, 5, 5, 3, 3], 'e': [3, 3, 3, 6, 4, 3, 3, 6, 3, 3, 4, 3, 4, 4, 3, 3, 4, 4, 3, 3], 'd': [2, 2, 2, 2, 4], 'r': [224]}",2022-11-01 09:17:23.965584,4320560,0,162455840,73.714
"{'wid': None, 'ks': [5, 3, 3, 7, 5, 5, 5, 5, 7, 3, 3, 7, 3, 5, 3, 5, 5, 5, 3, 3], 'e': [3, 3, 3, 6, 4, 3, 3, 4, 3, 4, 4, 4, 4, 4, 3, 3, 4, 4, 3, 3], 'd': [2, 2, 3, 3, 4], 'r': [224]}",2022-11-01 09:18:21.895784,4529336,0,191109024,74.846
"{'wid': None, 'ks': [5, 7, 3, 7, 5, 5, 5, 5, 7, 5, 3, 7, 3, 7, 5, 5, 5, 5, 3, 3], 'e': [6, 3, 3, 6, 4, 6, 3, 4, 3, 4, 4, 3, 4, 4, 3, 3, 6, 4, 4, 4], 'd': [3, 3, 3, 4, 4], 'r': [224]}",2022-11-01 09:19:29.971954,5242576,0,282841088,76.308
"{'wid': None, 'ks': [5, 3, 3, 5, 5, 5, 5, 5, 7, 3, 3, 7, 3, 5, 3, 5, 5, 5, 3, 3], 'e': [3, 3, 3, 6, 4, 3, 3, 6, 3, 4, 4, 4, 4, 4, 3, 3, 4, 4, 3, 3], 'd': [2, 2, 3, 2, 4], 'r': [224]}",2022-11-01 09:20:47.320538,4389920,0,175705440,74.27
"{'wid': None, 'ks': [5, 3, 3, 7, 5, 5, 5, 5, 7, 3, 3, 7, 3, 5, 5, 5, 5, 5, 3, 7], 'e': [3, 3, 3, 6, 4, 3, 3, 4, 3, 4, 4, 3, 4, 4, 3, 3, 6, 4, 4, 4], 'd': [2, 2, 3, 3, 4], 'r': [224]}",2022-11-01 09:21:59.998594,5039616,0,205828288,75.308
"{'wid': None, 'ks': [5, 3, 3, 5, 5, 5, 5, 5, 7, 3, 3, 7, 3, 5, 3, 5, 5, 5, 3, 3], 'e': [3, 3, 3, 6, 4, 3, 3, 6, 3, 3, 4, 4, 4, 4, 3, 3, 4, 3, 3, 3], 'd': [2, 2, 2, 2, 4], 'r': [224]}",2022-11-01 09:23:18.481085,4174920,0,159661440,73.586
"{'wid': None, 'ks': [5, 3, 3, 5, 5, 5, 5, 5, 7, 3, 3, 7, 3, 5, 3, 5, 5, 5, 3, 3], 'e': [3, 3, 3, 6, 4, 3, 3, 6, 3, 3, 4, 3, 4, 4, 3, 3, 4, 4, 3, 3], 'd': [2, 2, 2, 2, 3], 'r': [224]}",2022-11-01 09:25:02.185907,4044600,0,154602560,73.31
"{'wid': None, 'ks': [5, 3, 3, 5, 5, 5, 5, 5, 7, 3, 3, 7, 3, 5, 3, 5, 5, 5, 3, 3], 'e': [3, 3, 3, 6, 4, 3, 3, 4, 3, 3, 4, 4, 4, 4, 3, 3, 4, 3, 3, 3], 'd': [2, 2, 2, 2, 3], 'r': [224]}",2022-11-01 09:26:26.800394,3898960,0,151808160,73.112
"{'wid': None, 'ks': [5, 3, 3, 7, 5, 5, 5, 5, 7, 3, 3, 7, 3, 5, 3, 5, 5, 5, 3, 3], 'e': [3, 3, 3, 6, 4, 3, 3, 6, 3, 4, 4, 4, 4, 4, 3, 3, 6, 4, 4, 4], 'd': [2, 2, 2, 3, 4], 'r': [224]}",2022-11-01 09:28:04.102801,4953120,0,192920512,74.936
"{'wid': None, 'ks': [5, 7, 3, 7, 5, 5, 5, 5, 7, 3, 3, 7, 3, 7, 5, 5, 5, 5, 3, 3], 'e': [3, 3, 3, 6, 4, 3, 3, 6, 3, 4, 4, 3, 4, 4, 3, 3, 6, 4, 4, 4], 'd': [2, 3, 3, 4, 4], 'r': [224]}",2022-11-01 09:29:33.688522,5193432,0,242056320,75.936
"{'wid': None, 'ks': [5, 3, 3, 7, 5, 5, 5, 5, 7, 3, 3, 7, 3, 5, 5, 5, 5, 5, 3, 3], 'e': [3, 3, 3, 6, 4, 3, 3, 4, 3, 4, 4, 3, 4, 4, 3, 3, 6, 4, 3, 3], 'd': [2, 2, 3, 3, 4], 'r': [224]}",2022-11-01 09:31:04.569339,4727856,0,199235968,75.236
"{'wid': None, 'ks': [5, 7, 3, 7, 5, 5, 5, 5, 7, 5, 3, 7, 3, 7, 5, 5, 5, 5, 3, 3], 'e': [3, 3, 3, 6, 4, 6, 3, 4, 3, 4, 4, 3, 4, 4, 3, 3, 6, 4, 4, 4], 'd': [3, 3, 3, 4, 4], 'r': [224]}",2022-11-01 09:32:49.360515,5239264,0,265831424,76.316
"{'wid': None, 'ks': [7, 5, 5, 7, 3, 3, 7, 5, 7, 5, 7, 3, 5, 7, 5, 5, 5, 5, 3, 3], 'e': [6, 4, 4, 4, 3, 6, 4, 4, 6, 4, 4, 3, 4, 4, 3, 4, 6, 4, 4, 3], 'd': [3, 3, 3, 4, 4], 'r': [224]}",2022-11-01 09:34:43.584571,5218256,0,311760768,76.544
"{'wid': None, 'ks': [5, 3, 7, 3, 3, 5, 5, 5, 5, 3, 7, 5, 3, 5, 3, 5, 5, 5, 3, 3], 'e': [3, 3, 4, 6, 4, 3, 3, 4, 3, 4, 4, 4, 4, 3, 3, 3, 4, 3, 3, 3], 'd': [2, 2, 2, 2, 3], 'r': [224]}",2022-11-01 09:35:44.083281,3838696,0,147182112,72.824
"{'wid': None, 'ks': [5, 3, 7, 3, 3, 5, 5, 5, 5, 3, 7, 5, 5, 5, 3, 5, 5, 5, 3, 3], 'e': [3, 3, 4, 6, 4, 3, 3, 4, 3, 4, 4, 4, 4, 3, 3, 3, 4, 4, 3, 3], 'd': [2, 2, 2, 2, 3], 'r': [224]}",2022-11-01 09:36:48.127187,3989456,0,150980032,73.164
"{'wid': None, 'ks': [7, 5, 5, 7, 3, 3, 7, 5, 7, 5, 7, 3, 5, 7, 5, 5, 5, 5, 3, 3], 'e': [3, 3, 4, 4, 3, 6, 4, 4, 6, 4, 4, 3, 4, 4, 3, 4, 6, 4, 4, 3], 'd': [3, 3, 3, 4, 4], 'r': [224]}",2022-11-01 09:38:04.314321,5211944,0,285644160,76.49
"{'wid': None, 'ks': [7, 5, 5, 7, 3, 3, 7, 5, 7, 5, 7, 3, 5, 7, 5, 5, 5, 5, 3, 3], 'e': [3, 4, 4, 4, 3, 6, 4, 4, 6, 4, 4, 3, 4, 4, 3, 4, 6, 4, 4, 3], 'd': [3, 3, 3, 4, 4], 'r': [224]}",2022-11-01 09:39:57.294334,5213792,0,291138432,76.486
"{'wid': None, 'ks': [5, 3, 7, 3, 3, 5, 5, 5, 5, 3, 7, 5, 5, 5, 3, 5, 5, 5, 3, 3], 'e': [3, 3, 4, 6, 4, 3, 3, 4, 3, 4, 4, 4, 4, 4, 3, 3, 4, 4, 3, 3], 'd': [2, 2, 2, 2, 4], 'r': [224]}",2022-11-01 09:41:39.699564,4335104,0,164340576,73.812
"{'wid': None, 'ks': [5, 3, 7, 3, 3, 3, 5, 5, 5, 3, 7, 3, 5, 5, 3, 5, 5, 5, 3, 3], 'e': [3, 3, 4, 6, 4, 3, 3, 4, 3, 4, 4, 4, 4, 4, 3, 3, 4, 4, 3, 3], 'd': [2, 2, 2, 2, 4], 'r': [224]}",2022-11-01 09:43:11.485121,4333184,0,162835296,73.728
"{'wid': None, 'ks': [7, 5, 5, 7, 3, 3, 5, 5, 7, 5, 7, 3, 5, 7, 5, 5, 5, 5, 3, 3], 'e': [3, 3, 4, 4, 3, 3, 4, 4, 6, 4, 4, 3, 4, 4, 3, 4, 6, 4, 4, 3], 'd': [2, 3, 3, 4, 4], 'r': [224]}",2022-11-01 09:45:06.690730,5166312,0,252260352,76.12
"{'wid': None, 'ks': [5, 5, 5, 7, 3, 3, 5, 5, 5, 5, 7, 3, 5, 5, 5, 5, 5, 5, 3, 3], 'e': [3, 3, 4, 4, 3, 3, 4, 4, 3, 4, 4, 3, 4, 4, 3, 4, 6, 4, 3, 3], 'd': [2, 3, 3, 3, 4], 'r': [224]}",2022-11-01 09:46:55.090824,4773208,0,214545024,75.636
"{'wid': None, 'ks': [5, 3, 5, 7, 3, 3, 5, 5, 5, 3, 7, 3, 5, 5, 3, 5, 5, 5, 3, 3], 'e': [3, 3, 4, 4, 3, 3, 4, 4, 3, 4, 4, 4, 4, 4, 3, 3, 6, 4, 3, 3], 'd': [2, 2, 3, 3, 4], 'r': [224]}",2022-11-01 09:48:45.788102,4731040,0,195691136,75.056
"{'wid': None, 'ks': [5, 3, 7, 3, 3, 5, 5, 5, 5, 3, 7, 3, 5, 5, 3, 5, 5, 5, 3, 3], 'e': [3, 3, 4, 6, 4, 3, 3, 4, 3, 4, 4, 4, 4, 4, 3, 3, 4, 4, 3, 3], 'd': [2, 2, 2, 2, 3], 'r': [224]}",2022-11-01 09:50:20.224202,4059144,0,156487296,73.352
"{'wid': None, 'ks': [7, 5, 5, 7, 3, 3, 5, 5, 7, 5, 7, 3, 5, 7, 5, 5, 5, 5, 3, 3], 'e': [3, 3, 4, 4, 3, 6, 4, 4, 6, 4, 4, 3, 4, 4, 3, 4, 6, 4, 4, 3], 'd': [3, 3, 3, 4, 4], 'r': [224]}",2022-11-01 09:51:52.578813,5208104,0,282633600,76.522
"{'wid': None, 'ks': [5, 3, 5, 7, 3, 3, 5, 5, 5, 5, 7, 3, 5, 5, 3, 5, 5, 5, 3, 3], 'e': [3, 3, 4, 4, 3, 3, 4, 4, 3, 4, 4, 3, 4, 4, 3, 3, 6, 4, 3, 3], 'd': [2, 2, 3, 3, 4], 'r': [224]}",2022-11-01 09:52:59.985611,4736160,0,196694656,75.106
"{'wid': None, 'ks': [5, 3, 5, 7, 3, 3, 5, 5, 5, 3, 7, 3, 5, 5, 3, 5, 5, 5, 3, 3], 'e': [3, 3, 4, 4, 3, 3, 3, 4, 3, 4, 4, 4, 4, 3, 3, 3, 6, 4, 3, 3], 'd': [2, 2, 2, 3, 4], 'r': [224]}",2022-11-01 09:53:59.731967,4593032,0,177075392,74.46
"{'wid': None, 'ks': [5, 3, 7, 3, 3, 5, 5, 5, 5, 3, 7, 3, 5, 5, 3, 5, 5, 5, 3, 3], 'e': [3, 3, 4, 6, 3, 3, 3, 4, 3, 4, 4, 4, 4, 4, 3, 3, 4, 4, 3, 3], 'd': [2, 2, 2, 3, 3], 'r': [224]}",2022-11-01 09:55:08.003710,4195536,0,169161408,74.074
"{'wid': None, 'ks': [5, 3, 5, 3, 3, 3, 5, 5, 5, 5, 7, 3, 5, 5, 3, 5, 5, 5, 3, 3], 'e': [3, 3, 4, 6, 3, 3, 4, 4, 3, 4, 4, 3, 4, 4, 3, 3, 6, 4, 3, 3], 'd': [2, 2, 2, 3, 4], 'r': [224]}",2022-11-01 09:56:19.781531,4667840,0,183586176,74.736
"{'wid': None, 'ks': [5, 3, 7, 3, 3, 3, 5, 5, 5, 3, 7, 3, 5, 5, 3, 5, 5, 5, 3, 3], 'e': [3, 3, 4, 6, 4, 3, 3, 4, 3, 4, 4, 4, 4, 4, 3, 3, 4, 4, 3, 3], 'd': [2, 2, 2, 2, 3], 'r': [224]}",2022-11-01 09:57:43.981615,4057224,0,154982016,73.298
"{'wid': None, 'ks': [7, 3, 5, 7, 3, 3, 5, 5, 7, 5, 7, 3, 5, 7, 5, 5, 5, 5, 3, 3], 'e': [3, 3, 4, 4, 3, 3, 4, 4, 6, 4, 4, 3, 4, 4, 3, 4, 6, 4, 4, 3], 'd': [2, 3, 3, 4, 4], 'r': [224]}",2022-11-01 09:59:25.997381,5165160,0,248647680,76.106
"{'wid': None, 'ks': [5, 3, 7, 3, 3, 5, 5, 5, 5, 5, 7, 5, 5, 5, 3, 5, 5, 5, 3, 3], 'e': [3, 3, 4, 6, 4, 3, 3, 4, 3, 4, 4, 4, 4, 4, 3, 3, 4, 4, 3, 3], 'd': [2, 2, 3, 2, 4], 'r': [224]}",2022-11-01 10:01:08.252491,4408544,0,178452576,74.346
"{'wid': None, 'ks': [5, 3, 7, 3, 3, 3, 5, 5, 5, 3, 7, 3, 5, 5, 3, 5, 5, 5, 3, 3], 'e': [3, 3, 4, 6, 4, 3, 3, 4, 3, 4, 4, 4, 4, 4, 3, 3, 4, 4, 3, 3], 'd': [2, 2, 2, 3, 4], 'r': [224]}",2022-11-01 10:02:18.934765,4472600,0,178238880,74.386
"{'wid': None, 'ks': [7, 3, 5, 7, 3, 3, 5, 5, 7, 5, 7, 3, 5, 7, 5, 5, 5, 5, 3, 3], 'e': [3, 3, 4, 6, 3, 3, 4, 4, 6, 4, 4, 4, 4, 4, 3, 4, 6, 4, 4, 3], 'd': [3, 3, 3, 4, 4], 'r': [224]}",2022-11-01 10:04:02.862894,5172600,0,270624768,76.442
"{'wid': None, 'ks': [7, 3, 5, 7, 3, 3, 5, 5, 5, 5, 7, 3, 5, 7, 5, 5, 5, 5, 3, 3], 'e': [3, 3, 4, 4, 3, 3, 4, 4, 6, 4, 4, 3, 4, 4, 3, 4, 6, 4, 3, 3], 'd': [2, 3, 3, 4, 4], 'r': [224]}",2022-11-01 10:05:23.298718,5016320,0,244849760,76.068
"{'wid': None, 'ks': [5, 3, 7, 3, 3, 3, 5, 5, 5, 3, 7, 3, 5, 5, 3, 5, 5, 5, 3, 3], 'e': [3, 3, 4, 6, 3, 3, 3, 4, 3, 4, 4, 4, 4, 4, 3, 3, 4, 4, 3, 3], 'd': [2, 2, 2, 2, 3], 'r': [224]}",2022-11-01 10:06:25.891783,4054200,0,152252544,73.236
"{'wid': None, 'ks': [7, 5, 5, 7, 3, 3, 5, 5, 5, 5, 7, 3, 5, 5, 5, 5, 5, 5, 3, 3], 'e': [3, 3, 4, 4, 3, 3, 4, 4, 3, 4, 4, 3, 4, 4, 3, 4, 6, 4, 3, 3], 'd': [2, 3, 3, 4, 4], 'r': [224]}",2022-11-01 10:07:56.681607,4988840,0,240122240,76.022
"{'wid': None, 'ks': [5, 3, 7, 3, 3, 3, 5, 5, 5, 3, 7, 3, 5, 5, 3, 5, 5, 5, 3, 3], 'e': [3, 3, 4, 6, 3, 3, 3, 4, 3, 4, 4, 4, 4, 4, 3, 3, 4, 4, 3, 3], 'd': [2, 2, 2, 2, 4], 'r': [224]}",2022-11-01 10:09:50.776530,4330160,0,160105824,73.622
"{'wid': None, 'ks': [7, 3, 5, 3, 3, 3, 5, 5, 5, 5, 7, 3, 5, 5, 5, 5, 5, 5, 3, 3], 'e': [3, 3, 4, 6, 3, 3, 4, 4, 3, 4, 4, 4, 4, 4, 3, 4, 6, 4, 3, 3], 'd': [2, 3, 3, 3, 4], 'r': [224]}",2022-11-01 10:11:42.394650,4773208,0,214545024,75.594
"{'wid': None, 'ks': [7, 3, 5, 7, 3, 3, 5, 5, 5, 5, 7, 3, 5, 5, 5, 5, 5, 5, 3, 3], 'e': [3, 3, 4, 6, 3, 3, 4, 4, 6, 4, 4, 3, 4, 4, 3, 3, 6, 4, 3, 3], 'd': [2, 3, 3, 4, 4], 'r': [224]}",2022-11-01 10:13:25.645556,4935880,0,237235104,76.026
"{'wid': None, 'ks': [7, 3, 5, 7, 3, 3, 5, 5, 5, 5, 7, 3, 5, 5, 5, 5, 5, 5, 3, 3], 'e': [3, 3, 4, 6, 3, 3, 4, 4, 3, 4, 4, 4, 4, 4, 3, 3, 6, 4, 3, 3], 'd': [2, 3, 3, 3, 4], 'r': [224]}",2022-11-01 10:15:02.994340,4773208,0,214545024,75.594
"{'wid': None, 'ks': [5, 3, 7, 3, 3, 3, 5, 5, 5, 3, 7, 3, 5, 5, 3, 5, 5, 5, 3, 3], 'e': [3, 3, 4, 6, 3, 3, 3, 4, 3, 4, 4, 4, 4, 4, 3, 3, 4, 4, 3, 3], 'd': [2, 2, 2, 3, 4], 'r': [224]}",2022-11-01 10:16:34.080428,4469576,0,175509408,74.334
"{'wid': None, 'ks': [5, 3, 7, 3, 3, 3, 5, 5, 5, 5, 7, 3, 5, 5, 3, 5, 5, 5, 3, 3], 'e': [3, 3, 4, 6, 4, 3, 4, 4, 3, 4, 4, 4, 4, 4, 3, 3, 6, 4, 3, 3], 'd': [2, 2, 3, 3, 4], 'r': [224]}",2022-11-01 10:18:12.170359,4739184,0,199424128,75.174
"{'wid': None, 'ks': [5, 3, 7, 3, 3, 3, 5, 5, 5, 5, 7, 5, 5, 5, 3, 5, 5, 5, 3, 3], 'e': [3, 3, 4, 6, 4, 3, 3, 4, 3, 4, 4, 4, 4, 4, 3, 3, 4, 4, 3, 3], 'd': [2, 2, 3, 3, 4], 'r': [224]}",2022-11-01 10:19:54.799857,4546040,0,192350880,74.858
"{'wid': None, 'ks': [7, 5, 5, 7, 3, 3, 7, 5, 7, 5, 7, 3, 5, 7, 5, 5, 5, 5, 3, 3], 'e': [6, 4, 4, 6, 3, 6, 4, 4, 6, 4, 4, 3, 4, 4, 3, 4, 6, 4, 4, 3], 'd': [3, 3, 3, 4, 4], 'r': [224]}",2022-11-01 10:21:31.396356,5218256,0,311760768,76.544
"{'wid': None, 'ks': [5, 3, 7, 3, 3, 5, 5, 5, 5, 3, 7, 3, 5, 5, 3, 5, 5, 5, 3, 3], 'e': [3, 3, 4, 6, 4, 3, 3, 4, 3, 4, 4, 4, 4, 4, 3, 3, 4, 4, 3, 3], 'd': [2, 2, 2, 3, 4], 'r': [224]}",2022-11-01 10:22:47.278234,4474520,0,179744160,74.476
"{'wid': None, 'ks': [7, 3, 5, 7, 3, 3, 5, 5, 5, 5, 7, 3, 5, 5, 5, 5, 5, 5, 3, 3], 'e': [3, 3, 4, 6, 3, 3, 4, 4, 6, 4, 4, 3, 4, 4, 3, 3, 6, 4, 3, 3], 'd': [2, 2, 3, 4, 4], 'r': [224]}",2022-11-01 10:24:21.795502,4905360,0,224051104,75.648
"{'wid': None, 'ks': [5, 3, 7, 3, 3, 5, 5, 5, 5, 5, 7, 5, 5, 5, 3, 5, 5, 5, 3, 3], 'e': [3, 3, 4, 6, 4, 3, 3, 4, 3, 4, 4, 4, 4, 4, 3, 3, 4, 4, 3, 3], 'd': [2, 2, 3, 3, 4], 'r': [224]}",2022-11-01 10:25:58.674160,4547960,0,193856160,74.93
"{'wid': None, 'ks': [5, 3, 7, 3, 3, 3, 5, 5, 5, 5, 7, 3, 5, 5, 3, 5, 5, 5, 3, 3], 'e': [3, 3, 4, 6, 3, 3, 4, 4, 3, 4, 4, 4, 4, 4, 3, 3, 6, 4, 3, 3], 'd': [2, 2, 3, 3, 4], 'r': [224]}",2022-11-01 10:27:08.218859,4736160,0,196694656,75.106
"{'wid': None, 'ks': [7, 3, 5, 7, 3, 3, 5, 5, 7, 5, 7, 3, 5, 7, 5, 5, 5, 5, 3, 3], 'e': [3, 3, 4, 4, 3, 3, 4, 4, 6, 4, 4, 3, 4, 4, 3, 4, 6, 4, 3, 3], 'd': [3, 3, 3, 4, 4], 'r': [224]}",2022-11-01 10:28:47.708540,5029520,0,267955808,76.338
"{'wid': None, 'ks': [7, 3, 5, 3, 3, 3, 5, 5, 5, 5, 7, 3, 5, 5, 3, 5, 5, 5, 3, 3], 'e': [3, 3, 4, 6, 3, 3, 4, 4, 3, 4, 4, 3, 4, 4, 3, 3, 6, 4, 3, 3], 'd': [2, 3, 3, 3, 4], 'r': [224]}",2022-11-01 10:29:52.808536,4767832,0,213491328,75.606
"{'wid': None, 'ks': [5, 3, 5, 3, 3, 3, 5, 5, 5, 5, 7, 3, 5, 5, 3, 5, 5, 5, 3, 3], 'e': [3, 3, 4, 6, 3, 3, 4, 4, 3, 4, 4, 4, 4, 4, 3, 3, 4, 4, 3, 3], 'd': [2, 2, 3, 3, 4], 'r': [224]}",2022-11-01 10:31:38.602581,4543016,0,189621408,74.816
"{'wid': None, 'ks': [7, 3, 5, 7, 3, 3, 5, 5, 7, 5, 7, 3, 5, 7, 5, 5, 5, 5, 3, 3], 'e': [3, 3, 4, 6, 3, 6, 4, 4, 6, 4, 4, 4, 4, 4, 3, 4, 6, 4, 4, 3], 'd': [3, 3, 3, 4, 4], 'r': [224]}",2022-11-01 10:33:27.117559,5206952,0,279020928,76.482
"{'wid': None, 'ks': [7, 5, 5, 7, 3, 3, 5, 5, 7, 5, 7, 3, 5, 7, 5, 5, 5, 5, 3, 3], 'e': [3, 3, 4, 6, 3, 6, 4, 4, 6, 4, 4, 4, 4, 4, 3, 4, 6, 4, 4, 3], 'd': [3, 3, 3, 4, 4], 'r': [224]}",2022-11-01 10:34:46.291507,5208104,0,282633600,76.522
"{'wid': None, 'ks': [7, 5, 5, 7, 3, 3, 7, 5, 5, 5, 7, 3, 5, 7, 5, 5, 5, 5, 3, 3], 'e': [6, 3, 4, 4, 3, 6, 4, 4, 6, 4, 4, 3, 4, 4, 3, 4, 6, 4, 4, 3], 'd': [3, 3, 3, 4, 4], 'r': [224]}",2022-11-01 10:36:01.396100,5210648,0,305137536,76.542
"{'wid': None, 'ks': [7, 5, 5, 7, 3, 3, 7, 5, 7, 5, 7, 3, 5, 7, 5, 5, 5, 5, 3, 3], 'e': [6, 3, 4, 4, 3, 6, 4, 4, 6, 4, 4, 3, 4, 4, 3, 4, 6, 4, 4, 3], 'd': [3, 3, 3, 4, 4], 'r': [224]}",2022-11-01 10:37:28.787500,5216408,0,306266496,76.572
"{'wid': None, 'ks': [5, 3, 5, 3, 3, 3, 5, 5, 5, 5, 7, 3, 5, 5, 3, 5, 5, 5, 3, 3], 'e': [3, 3, 4, 4, 3, 3, 4, 4, 3, 4, 4, 3, 4, 4, 3, 3, 6, 4, 3, 3], 'd': [2, 3, 3, 3, 4], 'r': [224]}",2022-11-01 10:38:59.177046,4766680,0,209878656,75.57
"{'wid': None, 'ks': [5, 3, 7, 3, 3, 3, 5, 5, 5, 3, 7, 3, 5, 5, 3, 5, 5, 5, 3, 3], 'e': [3, 3, 4, 4, 3, 3, 3, 4, 3, 4, 4, 3, 4, 4, 3, 3, 4, 4, 3, 3], 'd': [2, 2, 2, 3, 4], 'r': [224]}",2022-11-01 10:40:11.457652,4469576,0,175509408,74.334
"{'wid': None, 'ks': [7, 5, 5, 7, 3, 3, 7, 5, 7, 5, 7, 3, 5, 7, 5, 5, 5, 5, 3, 3], 'e': [3, 4, 4, 4, 3, 6, 4, 4, 6, 4, 4, 3, 4, 4, 3, 4, 6, 4, 3, 3], 'd': [2, 3, 3, 4, 4], 'r': [224]}",2022-11-01 10:41:44.246166,5063272,0,266492384,76.226
"{'wid': None, 'ks': [7, 3, 5, 7, 3, 3, 5, 5, 5, 5, 7, 3, 5, 5, 5, 5, 5, 5, 3, 3], 'e': [3, 3, 4, 4, 3, 3, 4, 4, 3, 4, 4, 3, 4, 4, 3, 4, 6, 4, 3, 3], 'd': [2, 3, 3, 4, 4], 'r': [224]}",2022-11-01 10:43:26.282621,4987688,0,236509568,75.96
"{'wid': None, 'ks': [7, 3, 5, 7, 3, 3, 5, 5, 5, 5, 7, 3, 5, 5, 5, 5, 5, 5, 3, 3], 'e': [3, 3, 4, 4, 3, 3, 4, 4, 3, 4, 4, 3, 4, 4, 3, 3, 6, 4, 3, 3], 'd': [2, 3, 3, 4, 4], 'r': [224]}",2022-11-01 10:45:16.721021,4918000,0,231002304,75.856
"{'wid': None, 'ks': [7, 5, 5, 7, 3, 3, 7, 5, 7, 5, 7, 3, 5, 7, 5, 5, 5, 5, 3, 3], 'e': [3, 4, 4, 4, 3, 3, 4, 4, 6, 4, 4, 3, 4, 4, 3, 4, 6, 4, 4, 3], 'd': [2, 3, 3, 4, 4], 'r': [224]}",2022-11-01 10:47:06.391173,5172000,0,260765184,76.16
"{'wid': None, 'ks': [7, 3, 5, 7, 3, 3, 5, 5, 5, 5, 7, 3, 5, 7, 5, 5, 5, 5, 3, 3], 'e': [3, 3, 4, 4, 3, 3, 4, 4, 6, 4, 4, 3, 4, 4, 3, 3, 6, 4, 3, 3], 'd': [2, 3, 3, 4, 4], 'r': [224]}",2022-11-01 10:49:01.005668,4946632,0,239342496,75.978
"{'wid': None, 'ks': [5, 3, 5, 3, 5, 3, 5, 3, 5, 3, 3, 3, 5, 5, 3, 7, 5, 3, 3, 5], 'e': [3, 3, 4, 6, 3, 3, 3, 4, 3, 6, 4, 4, 4, 3, 3, 3, 3, 3, 3, 3], 'd': [2, 3, 2, 2, 2], 'r': [224]}",2022-11-01 10:50:31.427382,3529992,0,148295248,72.438
"{'wid': None, 'ks': [3, 7, 5, 5, 5, 5, 3, 5, 3, 7, 5, 3, 5, 7, 7, 5, 5, 5, 7, 5], 'e': [4, 6, 4, 4, 4, 4, 4, 4, 6, 4, 4, 6, 4, 4, 3, 4, 6, 6, 6, 4], 'd': [3, 3, 3, 4, 4], 'r': [224]}",2022-11-01 10:51:44.979381,6116352,0,322965664,76.76
"{'wid': None, 'ks': [5, 3, 5, 3, 5, 3, 5, 3, 5, 5, 3, 3, 5, 5, 3, 7, 5, 3, 3, 5], 'e': [3, 3, 4, 6, 3, 3, 3, 4, 3, 6, 4, 4, 4, 4, 3, 3, 6, 4, 3, 3], 'd': [2, 3, 2, 2, 4], 'r': [224]}",2022-11-01 10:52:55.800330,4578248,0,184648000,74.658
"{'wid': None, 'ks': [3, 7, 5, 5, 5, 5, 3, 5, 3, 7, 5, 3, 5, 7, 7, 5, 5, 5, 7, 5], 'e': [4, 3, 4, 6, 4, 4, 4, 4, 6, 4, 4, 6, 4, 4, 3, 4, 6, 6, 6, 4], 'd': [3, 3, 3, 4, 4], 'r': [224]}",2022-11-01 10:54:14.992828,6109080,0,301063840,76.692
"{'wid': None, 'ks': [5, 3, 5, 3, 5, 3, 5, 3, 5, 5, 3, 3, 5, 5, 3, 7, 5, 3, 3, 5], 'e': [3, 3, 4, 6, 3, 3, 3, 4, 3, 6, 4, 4, 4, 3, 3, 3, 6, 4, 3, 3], 'd': [2, 3, 2, 2, 4], 'r': [224]}",2022-11-01 10:55:20.786949,4508560,0,179140736,74.53
"{'wid': None, 'ks': [5, 3, 5, 3, 5, 5, 5, 5, 5, 3, 3, 3, 5, 5, 7, 7, 5, 5, 3, 5], 'e': [3, 3, 4, 6, 3, 3, 3, 4, 3, 6, 4, 6, 4, 4, 3, 3, 6, 4, 3, 3], 'd': [2, 3, 2, 2, 4], 'r': [224]}",2022-11-01 10:56:30.753465,4582728,0,185149760,74.698
"{'wid': None, 'ks': [5, 3, 5, 3, 5, 3, 5, 3, 5, 5, 3, 3, 5, 5, 3, 7, 5, 3, 3, 5], 'e': [3, 3, 4, 6, 3, 3, 3, 4, 3, 6, 4, 4, 4, 3, 3, 3, 6, 4, 3, 3], 'd': [2, 3, 2, 3, 4], 'r': [224]}",2022-11-01 10:57:41.184799,4647976,0,194544320,75.222
"{'wid': None, 'ks': [5, 3, 5, 3, 5, 5, 5, 3, 5, 5, 3, 3, 5, 5, 3, 7, 5, 5, 3, 5], 'e': [3, 3, 4, 6, 3, 3, 3, 4, 3, 6, 4, 4, 4, 3, 3, 3, 6, 4, 3, 3], 'd': [2, 3, 2, 3, 4], 'r': [224]}",2022-11-01 10:59:30.980272,4660136,0,196551360,75.296
